"prolific_id","dataset_id","respondent_id","title","cond","source","id_first","item_idx","item_id","q_id","q0","a0","a1","question","answer","choseLeft","rt","time"
"61544db8ef54345093239d29","8","8","Errands","non_moral","AI_humanized","1","1","2551","2","You need to go to the bakery in the morning and the furniture   store in the afternoon. You also need to go to the camera shop at some point. You prefer to do most of your errands in the morning, but you very much dislike doing unnecessary driving. The camera shop is near the furniture store and far from the bakery. As a result you will have to do less driving if you go to the camera shop in the afternoon when you go to the furniture store. Is it appropriate for you to go to the camera shop in the morning in order to do most of your errands in the morning? ","no","avoid driving unnecessarily - go to the camera shop when visiting the furniture store to reduce driving.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","270845","2023-05-30 18:50:30"
"61544db8ef54345093239d29","8","8","Errands","non_moral","AI_humanized","1","1","2551","0","You need to go to the bakery in the morning and the furniture   store in the afternoon. You also need to go to the camera shop at some point. You prefer to do most of your errands in the morning, but you very much dislike doing unnecessary driving. The camera shop is near the furniture store and far from the bakery. As a result you will have to do less driving if you go to the camera shop in the afternoon when you go to the furniture store. Is it appropriate for you to go to the camera shop in the morning in order to do most of your errands in the morning? ","no","avoid driving unnecessarily - go to the camera shop when visiting the furniture store to reduce driving.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","270845","2023-05-30 18:50:30"
"59bef2f33c45a10001ccd1cb","19","10","Environmental Policy B2","impersonal_moral","AI","1","1","1238","0","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy A over Policy B? ","no","  the expected number of deaths from policy A is 100, while the expected number of deaths from policy B is 1.2. so even though policy A has a lower chance of causing any deaths at all, the expected number of deaths from policy A is much higher than from policy B.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","54608","2023-05-30 18:50:31"
"59bef2f33c45a10001ccd1cb","19","10","Environmental Policy B2","impersonal_moral","AI","1","1","1238","2","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy A over Policy B? ","no","  the expected number of deaths from policy A is 100, while the expected number of deaths from policy B is 1.2. so even though policy A has a lower chance of causing any deaths at all, the expected number of deaths from policy A is much higher than from policy B.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","54608","2023-05-30 18:50:31"
"61544db8ef54345093239d29","8","8","Errands","non_moral","AI_humanized","1","1","2551","1","You need to go to the bakery in the morning and the furniture   store in the afternoon. You also need to go to the camera shop at some point. You prefer to do most of your errands in the morning, but you very much dislike doing unnecessary driving. The camera shop is near the furniture store and far from the bakery. As a result you will have to do less driving if you go to the camera shop in the afternoon when you go to the furniture store. Is it appropriate for you to go to the camera shop in the morning in order to do most of your errands in the morning? ","no","avoid driving unnecessarily - go to the camera shop when visiting the furniture store to reduce driving.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","270845","2023-05-30 18:50:31"
"59bef2f33c45a10001ccd1cb","19","10","Environmental Policy B2","impersonal_moral","AI","1","1","1238","1","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy A over Policy B? ","no","  the expected number of deaths from policy A is 100, while the expected number of deaths from policy B is 1.2. so even though policy A has a lower chance of causing any deaths at all, the expected number of deaths from policy A is much higher than from policy B.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","54608","2023-05-30 18:50:32"
"54cc8b23fdf99b28036e2467","14","22","Choosing Classes","non_moral","AI_humanized","1","19","3526","2","You are beginning your senior year of college. In order to fulfill your   graduation requirements you need to take a history class and a science class by the end of the year. During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not. Would you take the history class during the fall term in order to help you fulfill your graduation requirements? ","yes","take history in fall to fulfill graduation reds.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","0","11616","2023-05-30 18:50:34"
"54cc8b23fdf99b28036e2467","14","22","Choosing Classes","non_moral","AI_humanized","1","19","3526","0","You are beginning your senior year of college. In order to fulfill your   graduation requirements you need to take a history class and a science class by the end of the year. During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not. Would you take the history class during the fall term in order to help you fulfill your graduation requirements? ","yes","take history in fall to fulfill graduation reds.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","11616","2023-05-30 18:50:34"
"54cc8b23fdf99b28036e2467","14","22","Choosing Classes","non_moral","AI_humanized","1","19","3526","1","You are beginning your senior year of college. In order to fulfill your   graduation requirements you need to take a history class and a science class by the end of the year. During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not. Would you take the history class during the fall term in order to help you fulfill your graduation requirements? ","yes","take history in fall to fulfill graduation reds.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","11616","2023-05-30 18:50:34"
"6165fb4c20c37191a58b675f","6","20","Guarded Speedboat","impersonal_moral","AI","1","15","3191","2","While on vacation on a remote island, you are fishing from a seaside   dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm? ","yes","  the reason why it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm is because it is a matter of life and death. the tourists' lives are in danger, and by warning them about the storm, you could potentially save their lives. lying in this case is justified because it is done in order to achieve a good outcome.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","25452","2023-05-30 18:50:34"
"6165fb4c20c37191a58b675f","6","20","Guarded Speedboat","impersonal_moral","AI","1","15","3191","0","While on vacation on a remote island, you are fishing from a seaside   dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm? ","yes","  the reason why it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm is because it is a matter of life and death. the tourists' lives are in danger, and by warning them about the storm, you could potentially save their lives. lying in this case is justified because it is done in order to achieve a good outcome.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","25452","2023-05-30 18:50:34"
"6165fb4c20c37191a58b675f","6","20","Guarded Speedboat","impersonal_moral","AI","1","15","3191","1","While on vacation on a remote island, you are fishing from a seaside   dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm? ","yes","  the reason why it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm is because it is a matter of life and death. the tourists' lives are in danger, and by warning them about the storm, you could potentially save their lives. lying in this case is justified because it is done in order to achieve a good outcome.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","25452","2023-05-30 18:50:35"
"63d1813e5564f9ebff83628a","15","10","Architect","personal_moral","AI","0","11","3181","0","You are a young architect visiting one of your construction sites with your   boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life? ","no","  there are a number of reasons why it would not be appropriate to kill your boss, even if he is a terrible person. first, killing is wrong. it is always wrong to take a human life, no matter the circumstances. second, even if your boss deserves to die, it is not your place to play judge, jury, and executioner. only a court of law has the authority to decide whether someone should be put to death. third, pushing your boss off of the building would likely result in his death, which would be a tragedy. his death would cause his family and friends to suffer, and it would be wrong to inflict that kind of pain on them.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","29418","2023-05-30 18:50:39"
"63d1813e5564f9ebff83628a","15","10","Architect","personal_moral","AI","0","11","3181","2","You are a young architect visiting one of your construction sites with your   boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life? ","no","  there are a number of reasons why it would not be appropriate to kill your boss, even if he is a terrible person. first, killing is wrong. it is always wrong to take a human life, no matter the circumstances. second, even if your boss deserves to die, it is not your place to play judge, jury, and executioner. only a court of law has the authority to decide whether someone should be put to death. third, pushing your boss off of the building would likely result in his death, which would be a tragedy. his death would cause his family and friends to suffer, and it would be wrong to inflict that kind of pain on them.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","29418","2023-05-30 18:50:39"
"63d1813e5564f9ebff83628a","15","10","Architect","personal_moral","AI","0","11","3181","1","You are a young architect visiting one of your construction sites with your   boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life? ","no","  there are a number of reasons why it would not be appropriate to kill your boss, even if he is a terrible person. first, killing is wrong. it is always wrong to take a human life, no matter the circumstances. second, even if your boss deserves to die, it is not your place to play judge, jury, and executioner. only a court of law has the authority to decide whether someone should be put to death. third, pushing your boss off of the building would likely result in his death, which would be a tragedy. his death would cause his family and friends to suffer, and it would be wrong to inflict that kind of pain on them.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","29418","2023-05-30 18:50:39"
"5db325a56c8068000db18295","21","5","Submarine","personal_moral","AI","1","0","1020","2","You are the captain of a military submarine travelling underneath a large iceberg.   An onboard explosion has caused you to lose most of your oxygen supply and has injured one of your crew who is quickly losing blood. The injured crew member is going to die from his wounds no matter what happens. The remaining oxygen is not sufficient for the entire crew to make it to the surface. The only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive. Is it appropriate for you to kill the fatally injured crew member in order to save the lives of the remaining crew members? ","yes","  the remaining oxygen is not sufficient for the entire crew to make it to the surface. the only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","101255","2023-05-30 18:50:45"
"5db325a56c8068000db18295","21","5","Submarine","personal_moral","AI","1","0","1020","0","You are the captain of a military submarine travelling underneath a large iceberg.   An onboard explosion has caused you to lose most of your oxygen supply and has injured one of your crew who is quickly losing blood. The injured crew member is going to die from his wounds no matter what happens. The remaining oxygen is not sufficient for the entire crew to make it to the surface. The only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive. Is it appropriate for you to kill the fatally injured crew member in order to save the lives of the remaining crew members? ","yes","  the remaining oxygen is not sufficient for the entire crew to make it to the surface. the only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","101255","2023-05-30 18:50:45"
"5db325a56c8068000db18295","21","5","Submarine","personal_moral","AI","1","0","1020","1","You are the captain of a military submarine travelling underneath a large iceberg.   An onboard explosion has caused you to lose most of your oxygen supply and has injured one of your crew who is quickly losing blood. The injured crew member is going to die from his wounds no matter what happens. The remaining oxygen is not sufficient for the entire crew to make it to the surface. The only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive. Is it appropriate for you to kill the fatally injured crew member in order to save the lives of the remaining crew members? ","yes","  the remaining oxygen is not sufficient for the entire crew to make it to the surface. the only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","101255","2023-05-30 18:50:46"
"5dcc6f91e5e18690a20e74d1","18","28","New Job","non_moral","AI","1","3","2435","2","You have been offered employment by two different firms, and you are   trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm B’s offer in order to have two more days of vacation per year? ","no","  the reason why this is difficult to answer is because it depends on the individual's priorities. some people might prefer to have a higher salary, while others might prioritize having more vacation days.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","56032","2023-05-30 18:50:49"
"5dcc6f91e5e18690a20e74d1","18","28","New Job","non_moral","AI","1","3","2435","1","You have been offered employment by two different firms, and you are   trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm B’s offer in order to have two more days of vacation per year? ","no","  the reason why this is difficult to answer is because it depends on the individual's priorities. some people might prefer to have a higher salary, while others might prioritize having more vacation days.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","56032","2023-05-30 18:50:49"
"5fa40b2f3fbded08ed561c30","16","25","Investment Offer","non_moral","AI_humanized","0","3","3004","1","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","investing in the mutal fund is unlikely to yield any gains, so it's not a smart choice.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","38926","2023-05-30 18:50:50"
"5fa40b2f3fbded08ed561c30","16","25","Investment Offer","non_moral","AI_humanized","0","3","3004","0","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","investing in the mutal fund is unlikely to yield any gains, so it's not a smart choice.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","38926","2023-05-30 18:50:50"
"5dcc6f91e5e18690a20e74d1","18","28","New Job","non_moral","AI","1","3","2435","0","You have been offered employment by two different firms, and you are   trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm B’s offer in order to have two more days of vacation per year? ","no","  the reason why this is difficult to answer is because it depends on the individual's priorities. some people might prefer to have a higher salary, while others might prioritize having more vacation days.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","56032","2023-05-30 18:50:50"
"5fa40b2f3fbded08ed561c30","16","25","Investment Offer","non_moral","AI_humanized","0","3","3004","2","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","investing in the mutal fund is unlikely to yield any gains, so it's not a smart choice.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","0","38926","2023-05-30 18:50:51"
"60e70621e54d41df0e70bfcd","10","0","Euthanasia","personal_moral","AI","1","13","1536","1","You are the leader of a small group of soldiers. You are on   your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy? ","yes","  the reason is that the soldier's life is in danger and he would be facing certain death if captured. by shooting him, the soldier would be spared from a fate worse than death.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","32785","2023-05-30 18:50:56"
"60e70621e54d41df0e70bfcd","10","0","Euthanasia","personal_moral","AI","1","13","1536","2","You are the leader of a small group of soldiers. You are on   your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy? ","yes","  the reason is that the soldier's life is in danger and he would be facing certain death if captured. by shooting him, the soldier would be spared from a fate worse than death.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","32785","2023-05-30 18:50:56"
"60e70621e54d41df0e70bfcd","10","0","Euthanasia","personal_moral","AI","1","13","1536","0","You are the leader of a small group of soldiers. You are on   your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy? ","yes","  the reason is that the soldier's life is in danger and he would be facing certain death if captured. by shooting him, the soldier would be spared from a fate worse than death.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","32785","2023-05-30 18:50:57"
"56bc48c70b36c4000c4ddf80","7","28","Guarded Speedboat","impersonal_moral","AI","1","12","1370","2","While on vacation on a remote island, you are fishing from a seaside   dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm? ","yes","  the ends justify the means. in this case, the end goal is to warn the tourists about the storm and ensure their safety. lying to the guard is the most efficient way to achieve this goal.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","0","35670","2023-05-30 18:50:57"
"56bc48c70b36c4000c4ddf80","7","28","Guarded Speedboat","impersonal_moral","AI","1","12","1370","0","While on vacation on a remote island, you are fishing from a seaside   dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm? ","yes","  the ends justify the means. in this case, the end goal is to warn the tourists about the storm and ensure their safety. lying to the guard is the most efficient way to achieve this goal.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","35670","2023-05-30 18:50:57"
"56bc48c70b36c4000c4ddf80","7","28","Guarded Speedboat","impersonal_moral","AI","1","12","1370","1","While on vacation on a remote island, you are fishing from a seaside   dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm? ","yes","  the ends justify the means. in this case, the end goal is to warn the tourists about the storm and ensure their safety. lying to the guard is the most efficient way to achieve this goal.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","35670","2023-05-30 18:50:58"
"57616681544688000767f23f","11","11","Resume","impersonal_moral","AI","1","7","2546","2","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","  your friend is being dishonest by putting false information on his resume. he may be able to get away with it in the short term, but eventually his employer is likely to find out. additionally, your friend is not actually qualified for the position and may have a difficult time performing the job duties.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","37865","2023-05-30 18:50:58"
"57616681544688000767f23f","11","11","Resume","impersonal_moral","AI","1","7","2546","1","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","  your friend is being dishonest by putting false information on his resume. he may be able to get away with it in the short term, but eventually his employer is likely to find out. additionally, your friend is not actually qualified for the position and may have a difficult time performing the job duties.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","37865","2023-05-30 18:50:58"
"6165fb4c20c37191a58b675f","6","4","Grandson","personal_moral","AI_humanized","0","16","2414","0","A young boy is visiting his grandmother for the weekend. Usually she gives   him a gift of a few dollars when he arrives, but this time she doesn’t. He asks her why not and she says something about how he doesn’t write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother’s teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother’s teapot in order to play a trick on her? ","no","the boy's actions caused his grandmother's deaht, making them immoral and possibly illegal.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","24078","2023-05-30 18:50:58"
"6165fb4c20c37191a58b675f","6","4","Grandson","personal_moral","AI_humanized","0","16","2414","2","A young boy is visiting his grandmother for the weekend. Usually she gives   him a gift of a few dollars when he arrives, but this time she doesn’t. He asks her why not and she says something about how he doesn’t write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother’s teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother’s teapot in order to play a trick on her? ","no","the boy's actions caused his grandmother's deaht, making them immoral and possibly illegal.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","0","24078","2023-05-30 18:50:58"
"57616681544688000767f23f","11","11","Resume","impersonal_moral","AI","1","7","2546","0","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","  your friend is being dishonest by putting false information on his resume. he may be able to get away with it in the short term, but eventually his employer is likely to find out. additionally, your friend is not actually qualified for the position and may have a difficult time performing the job duties.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","37865","2023-05-30 18:50:59"
"6165fb4c20c37191a58b675f","6","4","Grandson","personal_moral","AI_humanized","0","16","2414","1","A young boy is visiting his grandmother for the weekend. Usually she gives   him a gift of a few dollars when he arrives, but this time she doesn’t. He asks her why not and she says something about how he doesn’t write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother’s teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother’s teapot in order to play a trick on her? ","no","the boy's actions caused his grandmother's deaht, making them immoral and possibly illegal.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","24078","2023-05-30 18:50:59"
"61544db8ef54345093239d29","8","1","Coupons","non_moral","AI_humanized","0","2","680","2","You have gone to a bookstore to buy $50 worth of books. You   have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year? ","no","using the 25% coupon wood be the better financial option.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","30293","2023-05-30 18:51:01"
"61544db8ef54345093239d29","8","1","Coupons","non_moral","AI_humanized","0","2","680","0","You have gone to a bookstore to buy $50 worth of books. You   have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year? ","no","using the 25% coupon wood be the better financial option.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","30293","2023-05-30 18:51:01"
"61544db8ef54345093239d29","8","1","Coupons","non_moral","AI_humanized","0","2","680","1","You have gone to a bookstore to buy $50 worth of books. You   have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year? ","no","using the 25% coupon wood be the better financial option.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","30293","2023-05-30 18:51:02"
"63d1813e5564f9ebff83628a","15","8","Transplant","personal_moral","AI","1","12","375","2","You are a doctor. You have five patients, each of whom is   about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man’s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients? ","no","  the doctor would be taking advantage of the healthy patient in order to save the other patients. this is not ethical because it would mean that the healthy patient would be sacrificing their life for the other patients.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","0","24976","2023-05-30 18:51:04"
"63d1813e5564f9ebff83628a","15","8","Transplant","personal_moral","AI","1","12","375","1","You are a doctor. You have five patients, each of whom is   about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man’s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients? ","no","  the doctor would be taking advantage of the healthy patient in order to save the other patients. this is not ethical because it would mean that the healthy patient would be sacrificing their life for the other patients.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","24976","2023-05-30 18:51:04"
