"prolific_id","dataset_id","respondent_id","title","cond","source","id_first","item_idx","item_id","q_id","q0","a0","a1","question","answer","rt","time"
"60772d61bc996f9fa5806f3f","2","60fd310fff5b2600c9d95554","Standard Turnips","non_moral","Human","0","10","122","2","You are a farm worker driving a turnip-harvesting machine. You are approaching two  diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?","yes","because your a farmer whose job is to harvest as many turnips as possible. it makes sense to turn right and harvest more.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","31675","2023-01-27 00:21:40"
"60772d61bc996f9fa5806f3f","2","60fd310fff5b2600c9d95554","Standard Turnips","non_moral","Human","0","10","122","1","You are a farm worker driving a turnip-harvesting machine. You are approaching two  diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?","yes","because your a farmer whose job is to harvest as many turnips as possible. it makes sense to turn right and harvest more.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","31675","2023-01-27 00:21:40"
"60772d61bc996f9fa5806f3f","2","60fd310fff5b2600c9d95554","Standard Turnips","non_moral","Human","0","10","122","0","You are a farm worker driving a turnip-harvesting machine. You are approaching two  diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?","yes","because your a farmer whose job is to harvest as many turnips as possible. it makes sense to turn right and harvest more.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","31675","2023-01-27 00:21:41"
"613ab311df99420815403fe9","0","2.0","Investment Offer","non_moral","AI","1","40","24","2","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no"," based on what i know, there is no reason to think that this particular mutual fund will perform any better in the future.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","16735","2023-01-27 00:21:46"
"613ab311df99420815403fe9","0","2.0","Investment Offer","non_moral","AI","1","40","24","0","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no"," based on what i know, there is no reason to think that this particular mutual fund will perform any better in the future.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","16735","2023-01-27 00:21:46"
"613ab311df99420815403fe9","0","2.0","Investment Offer","non_moral","AI","1","40","24","1","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no"," based on what i know, there is no reason to think that this particular mutual fund will perform any better in the future.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","16735","2023-01-27 00:21:46"
"613ab311df99420815403fe9","0","21.0","Raffle","non_moral","AI","1","41","28","1","You’ve decided to buy a raffle ticket to support a local charity. They   are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good. Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle. Would you buy a ticket for the Car B raffle in order to win a car? ","no","  the more people that have bought tickets for the car b raffle, the lower my chances are of winning that raffle.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","17654","2023-01-27 00:22:04"
"613ab311df99420815403fe9","0","21.0","Raffle","non_moral","AI","1","41","28","2","You’ve decided to buy a raffle ticket to support a local charity. They   are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good. Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle. Would you buy a ticket for the Car B raffle in order to win a car? ","no","  the more people that have bought tickets for the car b raffle, the lower my chances are of winning that raffle.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","AI","17654","2023-01-27 00:22:04"
"613ab311df99420815403fe9","0","21.0","Raffle","non_moral","AI","1","41","28","0","You’ve decided to buy a raffle ticket to support a local charity. They   are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good. Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle. Would you buy a ticket for the Car B raffle in order to win a car? ","no","  the more people that have bought tickets for the car b raffle, the lower my chances are of winning that raffle.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","17654","2023-01-27 00:22:05"
"60772d61bc996f9fa5806f3f","2","10.0","Shower","non_moral","AI","1","11","136","2","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","no","  showering twice in one day would be a waste of water and would increase my water bill. i would rather do my yard work and then take a shower later on before the luncheon.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","45262","2023-01-27 00:22:26"
"60772d61bc996f9fa5806f3f","2","10.0","Shower","non_moral","AI","1","11","136","1","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","no","  showering twice in one day would be a waste of water and would increase my water bill. i would rather do my yard work and then take a shower later on before the luncheon.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","45262","2023-01-27 00:22:26"
"60772d61bc996f9fa5806f3f","2","10.0","Shower","non_moral","AI","1","11","136","0","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","no","  showering twice in one day would be a waste of water and would increase my water bill. i would rather do my yard work and then take a shower later on before the luncheon.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","45262","2023-01-27 00:22:27"
"613ab311df99420815403fe9","0","610024bfd6e1038ba3b1601d","Vitamins","personal_moral","Human","1","42","30","2","You are the leader of a mountaineering expedition that is stranded in the  wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people's kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man's kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man's kidney in order to save the lives of the six vitamin-deficient people?","yes","he will not die and save lives","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","AI","26728","2023-01-27 00:22:31"
"613ab311df99420815403fe9","0","610024bfd6e1038ba3b1601d","Vitamins","personal_moral","Human","1","42","30","0","You are the leader of a mountaineering expedition that is stranded in the  wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people's kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man's kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man's kidney in order to save the lives of the six vitamin-deficient people?","yes","he will not die and save lives","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","26728","2023-01-27 00:22:31"
"613ab311df99420815403fe9","0","610024bfd6e1038ba3b1601d","Vitamins","personal_moral","Human","1","42","30","1","You are the leader of a mountaineering expedition that is stranded in the  wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people's kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man's kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man's kidney in order to save the lives of the six vitamin-deficient people?","yes","he will not die and save lives","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","26728","2023-01-27 00:22:31"
"5effa1b1767027080863869d","3","25.0","Three-for-Seven Fumes","impersonal_moral","AI","0","1","172","0","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there are seven patients. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to save these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three people. As a result of doing this the fumes will enter the room containing the seven patients, causing their deaths. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","  the utilitarianism ethical framework would guide you to hit the switch because it would produce the greatest good for the greatest number of people. in this case, hitting the switch would save the lives of the three patients while causing the deaths of the seven patients. although seven people would die as a result of hitting the switch, this would still result in a net positive outcome because more people would be saved than would be killed.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","56343","2023-01-27 00:22:35"
"5effa1b1767027080863869d","3","25.0","Three-for-Seven Fumes","impersonal_moral","AI","0","1","172","2","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there are seven patients. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to save these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three people. As a result of doing this the fumes will enter the room containing the seven patients, causing their deaths. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","  the utilitarianism ethical framework would guide you to hit the switch because it would produce the greatest good for the greatest number of people. in this case, hitting the switch would save the lives of the three patients while causing the deaths of the seven patients. although seven people would die as a result of hitting the switch, this would still result in a net positive outcome because more people would be saved than would be killed.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","AI","56343","2023-01-27 00:22:35"
"5effa1b1767027080863869d","3","25.0","Three-for-Seven Fumes","impersonal_moral","AI","0","1","172","1","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there are seven patients. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to save these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three people. As a result of doing this the fumes will enter the room containing the seven patients, causing their deaths. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","  the utilitarianism ethical framework would guide you to hit the switch because it would produce the greatest good for the greatest number of people. in this case, hitting the switch would save the lives of the three patients while causing the deaths of the seven patients. although seven people would die as a result of hitting the switch, this would still result in a net positive outcome because more people would be saved than would be killed.","Do you agree with the second answer from the blue character (justification)? (#2)","No","56343","2023-01-27 00:22:35"
"613ab311df99420815403fe9","0","7.0","Grandson","personal_moral","AI","0","43","40","2","A young boy is visiting his grandmother for the weekend. Usually she gives   him a gift of a few dollars when he arrives, but this time she doesn’t. He asks her why not and she says something about how he doesn’t write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother’s teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother’s teapot in order to play a trick on her? ","no","  the boy's actions were dangerous and could have easily resulted in his grandmother's death. it is never appropriate to play a trick on someone that could potentially result in their death.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","AI","17352","2023-01-27 00:22:48"
"613ab311df99420815403fe9","0","7.0","Grandson","personal_moral","AI","0","43","40","0","A young boy is visiting his grandmother for the weekend. Usually she gives   him a gift of a few dollars when he arrives, but this time she doesn’t. He asks her why not and she says something about how he doesn’t write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother’s teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother’s teapot in order to play a trick on her? ","no","  the boy's actions were dangerous and could have easily resulted in his grandmother's death. it is never appropriate to play a trick on someone that could potentially result in their death.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","17352","2023-01-27 00:22:48"
"613ab311df99420815403fe9","0","7.0","Grandson","personal_moral","AI","0","43","40","1","A young boy is visiting his grandmother for the weekend. Usually she gives   him a gift of a few dollars when he arrives, but this time she doesn’t. He asks her why not and she says something about how he doesn’t write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother’s teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother’s teapot in order to play a trick on her? ","no","  the boy's actions were dangerous and could have easily resulted in his grandmother's death. it is never appropriate to play a trick on someone that could potentially result in their death.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","17352","2023-01-27 00:22:48"
"613ab311df99420815403fe9","0","8.0","Environmental Policy B1","impersonal_moral","AI","1","44","19","0","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy B over Policy A? ","no","  policy B has a higher chance of causing deaths than policy A, so it is not the better option.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","12291","2023-01-27 00:23:01"
"613ab311df99420815403fe9","0","8.0","Environmental Policy B1","impersonal_moral","AI","1","44","19","1","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy B over Policy A? ","no","  policy B has a higher chance of causing deaths than policy A, so it is not the better option.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","12291","2023-01-27 00:23:01"
"60772d61bc996f9fa5806f3f","2","11.0","Preventing the Spread 2","personal_moral","AI","0","12","94","0","You are a waiter. You overhear one of your customers say that he   is about to go to jail and that in his last forty-eight hours of freedom he plans to infect as many people as possible with HIV. You know him well enough to know that he is telling the truth and that he has access to many potential victims. You happen to know that he has a very strong allergy to poppy seeds. If he eats even one he will go into convulsions and have to be hospitalized. for at least forty-eight hours. Is it appropriate for you to cause this man to have a serious allergy attack in order to prevent him from spreading HIV? ","yes"," because the waiter has a duty to protect the public from this man's actions, and he knows that the man is telling the truth and has the means to carry out his plan.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","35308","2023-01-27 00:23:01"
"60772d61bc996f9fa5806f3f","2","11.0","Preventing the Spread 2","personal_moral","AI","0","12","94","1","You are a waiter. You overhear one of your customers say that he   is about to go to jail and that in his last forty-eight hours of freedom he plans to infect as many people as possible with HIV. You know him well enough to know that he is telling the truth and that he has access to many potential victims. You happen to know that he has a very strong allergy to poppy seeds. If he eats even one he will go into convulsions and have to be hospitalized. for at least forty-eight hours. Is it appropriate for you to cause this man to have a serious allergy attack in order to prevent him from spreading HIV? ","yes"," because the waiter has a duty to protect the public from this man's actions, and he knows that the man is telling the truth and has the means to carry out his plan.","Do you agree with the second answer from the blue character (justification)? (#2)","No","35308","2023-01-27 00:23:01"
"613ab311df99420815403fe9","0","8.0","Environmental Policy B1","impersonal_moral","AI","1","44","19","2","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy B over Policy A? ","no","  policy B has a higher chance of causing deaths than policy A, so it is not the better option.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","12291","2023-01-27 00:23:02"
"60772d61bc996f9fa5806f3f","2","11.0","Preventing the Spread 2","personal_moral","AI","0","12","94","2","You are a waiter. You overhear one of your customers say that he   is about to go to jail and that in his last forty-eight hours of freedom he plans to infect as many people as possible with HIV. You know him well enough to know that he is telling the truth and that he has access to many potential victims. You happen to know that he has a very strong allergy to poppy seeds. If he eats even one he will go into convulsions and have to be hospitalized. for at least forty-eight hours. Is it appropriate for you to cause this man to have a serious allergy attack in order to prevent him from spreading HIV? ","yes"," because the waiter has a duty to protect the public from this man's actions, and he knows that the man is telling the truth and has the means to carry out his plan.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","AI","35308","2023-01-27 00:23:02"
"613ab311df99420815403fe9","0","15.0","Standard Fumes","impersonal_moral","AI","0","45","12","0","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","  the reason is that, although the single patient will die as a result of hitting the switch, the three patients will die if the switch is not hit. therefore, by hitting the switch, you are resulting in the least number of deaths.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","16785","2023-01-27 00:23:18"
"613ab311df99420815403fe9","0","15.0","Standard Fumes","impersonal_moral","AI","0","45","12","1","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","  the reason is that, although the single patient will die as a result of hitting the switch, the three patients will die if the switch is not hit. therefore, by hitting the switch, you are resulting in the least number of deaths.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","16785","2023-01-27 00:23:18"
"613ab311df99420815403fe9","0","15.0","Standard Fumes","impersonal_moral","AI","0","45","12","2","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","  the reason is that, although the single patient will die as a result of hitting the switch, the three patients will die if the switch is not hit. therefore, by hitting the switch, you are resulting in the least number of deaths.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","AI","16785","2023-01-27 00:23:18"
"5effa1b1767027080863869d","3","8.0","Shower","non_moral","AI","1","2","155","2","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","no","  showering twice in one day would use more water than showering once, and i am committed to lowering my water bill.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","AI","58678","2023-01-27 00:23:34"
"5effa1b1767027080863869d","3","8.0","Shower","non_moral","AI","1","2","155","0","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","no","  showering twice in one day would use more water than showering once, and i am committed to lowering my water bill.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","58678","2023-01-27 00:23:34"
"5effa1b1767027080863869d","3","8.0","Shower","non_moral","AI","1","2","155","1","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","no","  showering twice in one day would use more water than showering once, and i am committed to lowering my water bill.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","58678","2023-01-27 00:23:35"
"60772d61bc996f9fa5806f3f","2","57a48845eeaf6d00018d62d7","Sacrifice","personal_moral","Human","1","13","137","1","You, your husband, and your four children are crossing a mountain range on  your return journey to your homeland. You have inadvertently set up camp on a local clan's sacred burial ground. The leader of the clan says that according to the local laws, you and your family must be put to death. However, he will let yourself, your husband, and your three other children live if you yourself will kill your oldest son. Is it appropriate for you to kill your oldest son in order to save your husband and your other three children?","yes","no point in having everyone die","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","48089","2023-01-27 00:23:50"
"60772d61bc996f9fa5806f3f","2","57a48845eeaf6d00018d62d7","Sacrifice","personal_moral","Human","1","13","137","0","You, your husband, and your four children are crossing a mountain range on  your return journey to your homeland. You have inadvertently set up camp on a local clan's sacred burial ground. The leader of the clan says that according to the local laws, you and your family must be put to death. However, he will let yourself, your husband, and your three other children live if you yourself will kill your oldest son. Is it appropriate for you to kill your oldest son in order to save your husband and your other three children?","yes","no point in having everyone die","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","48089","2023-01-27 00:23:50"
"60772d61bc996f9fa5806f3f","2","57a48845eeaf6d00018d62d7","Sacrifice","personal_moral","Human","1","13","137","2","You, your husband, and your four children are crossing a mountain range on  your return journey to your homeland. You have inadvertently set up camp on a local clan's sacred burial ground. The leader of the clan says that according to the local laws, you and your family must be put to death. However, he will let yourself, your husband, and your three other children live if you yourself will kill your oldest son. Is it appropriate for you to kill your oldest son in order to save your husband and your other three children?","yes","no point in having everyone die","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","48089","2023-01-27 00:23:51"
"5effa1b1767027080863869d","3","5ecff76b3acdb0095ebf080d","Environmental Policy A1","impersonal_moral","Human","0","3","154","1","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B?","yes","the numbers are skewed that way","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","32801","2023-01-27 00:24:07"
"5effa1b1767027080863869d","3","5ecff76b3acdb0095ebf080d","Environmental Policy A1","impersonal_moral","Human","0","3","154","0","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B?","yes","the numbers are skewed that way","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","32801","2023-01-27 00:24:07"
"5effa1b1767027080863869d","3","5ecff76b3acdb0095ebf080d","Environmental Policy A1","impersonal_moral","Human","0","3","154","2","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B?","yes","the numbers are skewed that way","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","32801","2023-01-27 00:24:08"
"5effa1b1767027080863869d","3","20.0","Investment Offer","non_moral","AI","0","4","141","1","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","  i would not invest in this mutual fund because it has not performed well in the past and there is no reason to believe that it will perform any better in the future.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","28743","2023-01-27 00:24:36"
"5effa1b1767027080863869d","3","20.0","Investment Offer","non_moral","AI","0","4","141","0","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","  i would not invest in this mutual fund because it has not performed well in the past and there is no reason to believe that it will perform any better in the future.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","28743","2023-01-27 00:24:36"
"5effa1b1767027080863869d","3","20.0","Investment Offer","non_moral","AI","0","4","141","2","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","  i would not invest in this mutual fund because it has not performed well in the past and there is no reason to believe that it will perform any better in the future.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","28743","2023-01-27 00:24:37"
"60772d61bc996f9fa5806f3f","2","29.0","Euthanasia","personal_moral","AI","1","14","134","1","You are the leader of a small group of soldiers. You are on   your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy? ","yes","  if the enemy finds your injured man they will torture him and kill him. he begs you not to leave him behind, but if you try to take him with you your entire group will be captured. the only way to prevent this injured soldier from being tortured is to shoot him yourself.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","68972","2023-01-27 00:24:59"
