"prolific_id","title","cond","item_idx","item_id","q_id","a_id","question","answer","rt","time"
"5ee3f235c53c280e4261bcc3","Jogging","non_moral","58","58","1","1","Why?","Paperwork can be done at anytime, but if i prefer to get it done first i should stick to this ","44146","2023-01-22 18:25:47"
"637ef49d54038582f78ff288","Bomb 2","personal_moral","25","35","0","0","You are negotiating with a powerful and determined terrorist who is about to  set off a bomb in a crowded area. Your one advantage is that you have his teenage son in your custody. There is only one thing that you can do to stop him from detonating his bomb, which will kill thousands of people if detonated. To stop him, you must contact him over the satellite hook-up that he has established and, in front of the camera, break one of his sonâ€™s arms and then threaten to break the other one if he does not give himself up. Is it appropriate for you to break the terroristâ€™s sonâ€™s arm in order to prevent the terrorist from killing thousands of people with his bomb?","i think it would be","88131","2023-01-22 18:25:48"
"5ee3f235c53c280e4261bcc3","Jogging","non_moral","58","58","0","0","You intend to accomplish two things this afternoon: going for a jog and  doing some paperwork. In general you prefer to get your work done before you exercise. The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you donâ€™t care what the weather is like while you do paperwork. Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?","Yes","44146","2023-01-22 18:25:48"
"637ef49d54038582f78ff288","Bomb 2","personal_moral","25","35","1","1","Why?","the kid will survive and so will all the people. no deaths compared to thosands is an easy question to answer","88131","2023-01-22 18:25:49"
"62d7ff5d3dc7c359cb3fa1ab","Environmental Policy B1","impersonal_moral","15","16","0","0","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy B over Policy A?","No","52788","2023-01-22 18:26:13"
"62d7ff5d3dc7c359cb3fa1ab","Environmental Policy B1","impersonal_moral","15","16","1","1","Why?","The consequences of policy B are so much great than A with only a 2% chance of better success ","52788","2023-01-22 18:26:14"
"5ee3f235c53c280e4261bcc3","Five-for-Seven Trolley","impersonal_moral","59","12","0","0","You are at the wheel of a runaway trolley quickly approaching a fork  in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?","No","37550","2023-01-22 18:26:25"
"5ee3f235c53c280e4261bcc3","Five-for-Seven Trolley","impersonal_moral","59","12","1","1","Why?","More people will have died and i would be responsible for that","37550","2023-01-22 18:26:26"
"5ee3f235c53c280e4261bcc3","Sculpture ","impersonal_moral","60","9","1","1","Why?","The price of art is incomprabale to human life ","25582","2023-01-22 18:26:51"
"5ee3f235c53c280e4261bcc3","Sculpture ","impersonal_moral","60","9","0","0","You are visiting the sculpture garden of a wealthy art collector. The garden  overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman. The only way to save the workmanâ€™s life is to push one of the art collectorâ€™sprized sculptures down into the valley so that it will roll onto the tracks and block the trolleyâ€™s passage. Doing this will destroy the sculpture. Is it appropriate for you to destroy the sculpture in order to save this workmanâ€™s life?","Yes","25582","2023-01-22 18:26:52"
"62d7ff5d3dc7c359cb3fa1ab","Submarine","personal_moral","16","36","0","0","You are the captain of a military submarine travelling underneath a large iceberg.  An onboard explosion has caused you to lose most of your oxygen supply and has injured one of your crew who is quickly losing blood. The injured crew member is going to die from his wounds no matter what happens. The remaining oxygen is not sufficient for the entire crew to make it to the surface. The only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive. Is it appropriate for you to kill the fatally injured crew member in order to save the lives of the remaining crew members?","Yes","43995","2023-01-22 18:26:58"
"62d7ff5d3dc7c359cb3fa1ab","Submarine","personal_moral","16","36","1","1","Why?","In this case, killing one person who is going to die anyone is the best use of resources","43995","2023-01-22 18:26:59"
"637ef49d54038582f78ff288","Sculpture ","impersonal_moral","26","9","0","0","You are visiting the sculpture garden of a wealthy art collector. The garden  overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman. The only way to save the workmanâ€™s life is to push one of the art collectorâ€™sprized sculptures down into the valley so that it will roll onto the tracks and block the trolleyâ€™s passage. Doing this will destroy the sculpture. Is it appropriate for you to destroy the sculpture in order to save this workmanâ€™s life?","i think it would be","95237","2023-01-22 18:27:23"
"637ef49d54038582f78ff288","Sculpture ","impersonal_moral","26","9","1","1","Why?","because if you dont that would mean you think the inaniamte object has more worth than a person","95237","2023-01-22 18:27:24"
"62d7ff5d3dc7c359cb3fa1ab","Standard Turnips","non_moral","17","43","0","0","You are a farm worker driving a turnip-harvesting machine. You are approaching two  diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?","Yes","42295","2023-01-22 18:27:40"
"62d7ff5d3dc7c359cb3fa1ab","Standard Turnips","non_moral","17","43","1","1","Why?","Changing the course of the machine doesn't negatively impact anyone and only helps us","42295","2023-01-22 18:27:41"
"5ee3f235c53c280e4261bcc3","Donation","impersonal_moral","61","5","1","1","Why?","It is my money and my decision on where to spend this, i dontate to other places and cannot help everyone","54237","2023-01-22 18:27:45"
"5ee3f235c53c280e4261bcc3","Donation","impersonal_moral","61","5","0","0","You are at home one day when the mail arrives. You receive a  letter from a reputable international aid organization. The letter asks you to make a donation of two hundred dollars to their organization. The letter explains that a two hundred-dollar donation will allow this organization to provide needed medical attention to some poor people in another part of the world. Is it appropriate for you to not make a donation to this organization in order to save money?","Yes","54237","2023-01-22 18:27:46"
"637ef49d54038582f78ff288","Environmental Policy B2","impersonal_moral","27","17","0","0","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy A over Policy B?","no","33576","2023-01-22 18:27:57"
"637ef49d54038582f78ff288","Environmental Policy B2","impersonal_moral","27","17","1","1","Why?","because there is a risk of more people dying ","33576","2023-01-22 18:27:58"
"62d7ff5d3dc7c359cb3fa1ab","Speedboat","impersonal_moral","18","10","0","0","While on vacation on a remote island, you are fishing from a seaside  dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who would not take kindly to your borrowing his property. Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?","No","60719","2023-01-22 18:28:41"
"62d7ff5d3dc7c359cb3fa1ab","Speedboat","impersonal_moral","18","10","1","1","Why?","This would incur negative consequences for you that might not be necessary. There may be a capable captain onboard or a radio","60719","2023-01-22 18:28:42"
"637ef49d54038582f78ff288","Food Prep","non_moral","28","59","1","1","Why?","because i would regret not cutting the vegetables after boling the water to save time","76271","2023-01-22 18:29:13"
"637ef49d54038582f78ff288","Food Prep","non_moral","28","59","0","0","You are preparing pasta with fresh vegetables, and you are deciding on the  order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables?","no","76271","2023-01-22 18:29:14"
"62d7ff5d3dc7c359cb3fa1ab","Infanticide","personal_moral","19","31","0","0","You are a fifteen year-old girl who has become pregnant. By wearing loose  clothing and deliberately putting on weight you have managed to keep your pregnancy a secret. One day, while at school, your water breaks. You run to the girls locker room and hide for several hours while you deliver the baby. You are sure that you are not prepared to care for this baby. You think to yourself that it would be such a relief to simply clean up the mess youâ€™ve made in the locker room, wrap the baby in some towels, throw the baby in the dumpster behind the school, and act as if nothing had ever happened. Is it appropriate for you to throw your baby in the dumpster in order to move on with your life?","NO","67056","2023-01-22 18:29:48"
"62d7ff5d3dc7c359cb3fa1ab","Infanticide","personal_moral","19","31","1","1","Why?","That baby has a right to life now as an abortion could have taken place if the decision had been made early. There are ways of giving up a baby without harming it","67056","2023-01-22 18:29:49"
"637ef49d54038582f78ff288","Architect","personal_moral","29","24","1","1","Why?","murder is wrong and someone making you miserable does not justify killing them","48819","2023-01-22 18:30:02"
"637ef49d54038582f78ff288","Architect","personal_moral","29","24","0","0","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting, he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","no","48819","2023-01-22 18:30:03"
"62d7ff5d3dc7c359cb3fa1ab","Resume","impersonal_moral","20","14","1","1","Why?","He lied and may not be the right candidate ultimatley taking the job from others","34872","2023-01-22 18:30:24"
"62d7ff5d3dc7c359cb3fa1ab","Resume","impersonal_moral","20","14","0","0","You have a friend who has been trying to find a job lately  without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment?","No","34872","2023-01-22 18:30:25"
"62d7ff5d3dc7c359cb3fa1ab","Stock Tip","impersonal_moral","21","18","0","0","You are a management consultant working on a case for a large corporate  client. You have access to confidential information that would be very useful to investors. You have a friend who plays the stock market. You owe this friend a sizable sum of money. By providing her with certain confidential information you could help her make a lot of money, considerably more than you owe her. If you did this, she would insist on canceling your debt. Releasing information in this way is strictly forbidden by federal law. Is it appropriate for you to release this information to your friend so that she will cancel your debt?","No","39254","2023-01-22 18:31:03"
"62d7ff5d3dc7c359cb3fa1ab","Stock Tip","impersonal_moral","21","18","1","1","Why?","This could lead you to lose your job and then never be able to pay off the debt","39254","2023-01-22 18:31:04"
"637ef49d54038582f78ff288","Stock Tip","impersonal_moral","30","18","0","0","You are a management consultant working on a case for a large corporate  client. You have access to confidential information that would be very useful to investors. You have a friend who plays the stock market. You owe this friend a sizable sum of money. By providing her with certain confidential information you could help her make a lot of money, considerably more than you owe her. If you did this, she would insist on canceling your debt. Releasing information in this way is strictly forbidden by federal law. Is it appropriate for you to release this information to your friend so that she will cancel your debt?","i wouldnt ","87781","2023-01-22 18:31:30"
"637ef49d54038582f78ff288","Stock Tip","impersonal_moral","30","18","1","1","Why?","simply because it is against the law to do so","87781","2023-01-22 18:31:31"
"62d7ff5d3dc7c359cb3fa1ab","Scenic Route","non_moral","22","52","0","0","An old friend has invited you to spend the weekend with him at  his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road. The highway will get you to your friendâ€™s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friendâ€™s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful. Would you take the coastal route in order to observe the beautiful scenery as you drive?","Yes","46938","2023-01-22 18:31:50"
"62d7ff5d3dc7c359cb3fa1ab","Scenic Route","non_moral","22","52","1","1","Why?","For the sake of 15 minutes, there are only positive outcomes from taking the scenic route","46938","2023-01-22 18:31:51"
"637ef49d54038582f78ff288","Train or Bus","non_moral","31","48","1","1","Why?","in this situation i cannot be late. so therefore even though i would like to have an hour to chill i would have to get there on time","51688","2023-01-22 18:32:22"
"637ef49d54038582f78ff288","Train or Bus","non_moral","31","48","0","0","You need to travel from New York to Boston in order to attend  a meeting that starts at 2:00 PM. You can take either the train or the bus. The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late. Would you take the train instead of the bus in order to ensure your not being late for your meeting?","i would","51688","2023-01-22 18:32:23"
"62d7ff5d3dc7c359cb3fa1ab","Lost Wallet","impersonal_moral","23","20","1","1","Why?","You are aware who the money belongs to from the owners licence and can return it","55479","2023-01-22 18:32:46"
"62d7ff5d3dc7c359cb3fa1ab","Lost Wallet","impersonal_moral","23","20","0","0","You are walking down the street when you come across a wallet lying  on the ground. You open the wallet and find that it contains several hundred dollars in cash as well the ownerâ€™s driverâ€™s license. From the credit cards and other items in the wallet itâ€™s very clear that the walletâ€™s owner is wealthy. You, on the other hand, have been hit by hard times recently and could really use some extra money. You consider sending the wallet back to the owner without the cash, keeping the cash for yourself. Is it appropriate for you to keep the money you found in the wallet in order to have more money for yourself?","No","55479","2023-01-22 18:32:47"
"62d7ff5d3dc7c359cb3fa1ab","Lawrence of Arabia","personal_moral","24","37","0","0","You are the leader of a small army that consists of warriors from  two tribes, the hill tribe and the river tribe. You belong to neither tribe. During the night a hill tribesman got into an argument with a river tribesman and murdered him. The river tribe will attack the hill tribe unless the murderer is put to death, but the hill tribe refuses to kill one of its own warriors. The only way for you to avoid a war between the two tribes that will costs hundreds of lives is to publicly execute the murderer by cutting off is head with your sword. Is it appropriate for you to cut off this manâ€™s head in order to prevent the two tribes from fighting a war that will cost hundreds of lives?","No","47624","2023-01-22 18:33:33"
"62d7ff5d3dc7c359cb3fa1ab","Lawrence of Arabia","personal_moral","24","37","1","1","Why?","In this situation you are not actually involved and should allow the tribes to come to their own agreement","47624","2023-01-22 18:33:34"
"62d7ff5d3dc7c359cb3fa1ab","Guarded Speedboat","impersonal_moral","25","11","1","1","Why?","You are still breaking the law and will incur further negative consequences on yourself","32482","2023-01-22 18:34:06"
"62d7ff5d3dc7c359cb3fa1ab","Guarded Speedboat","impersonal_moral","25","11","0","0","While on vacation on a remote island, you are fishing from a seaside  dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?","No","32482","2023-01-22 18:34:07"
"637ef49d54038582f78ff288","Crying Baby","personal_moral","32","27","0","0","Enemy soldiers have taken over your village. They have orders to kill all  remaining civilians. You and some of your townspeople have sought refuge in the cellar of a large house. Outside you hear the voices of soldiers who have come to search the house for valuables. Your baby begins to cry loudly. You cover his mouth to block the sound. If you remove your hand from his mouth his crying will summon the attention of the soldiers who will kill you, your child, and the others hiding out in the cellar. To save yourself and the others you must smother your child to death. Is it appropriate for you to smother your child in order to save yourself and the other townspeople?","i would","106136","2023-01-22 18:34:08"
"637ef49d54038582f78ff288","Crying Baby","personal_moral","32","27","1","1","Why?","it would save the majoirty of people","106136","2023-01-22 18:34:09"
"637ef49d54038582f78ff288","Errands","non_moral","33","61","0","0","You need to go to the bakery in the morning and the furniture  store in the afternoon. You also need to go to the camera shop at some point. You prefer to do most of your errands in the morning, but you very much dislike doing unnecessary driving. The camera shop is near the furniture store and far from the bakery. As a result you will have to do less driving if you go to the camera shop in the afternoon when you go to the furniture store. Is it appropriate for you to go to the camera shop in the morning in order to do most of your errands in the morning?","no i dont think so","115406","2023-01-22 18:36:04"
"637ef49d54038582f78ff288","Errands","non_moral","33","61","1","1","Why?","since i only prefer doing errands in the morning i could live with having to shop in the afternoon","115406","2023-01-22 18:36:05"
"62d7ff5d3dc7c359cb3fa1ab","Jogging","non_moral","26","58","0","0","You intend to accomplish two things this afternoon: going for a jog and  doing some paperwork. In general you prefer to get your work done before you exercise. The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you donâ€™t care what the weather is like while you do paperwork. Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?","Yes","160489","2023-01-22 18:36:53"
"62d7ff5d3dc7c359cb3fa1ab","Jogging","non_moral","26","58","1","1","Why?","You would still be able to complete both tasks without any negative consequences ","160489","2023-01-22 18:36:54"
"637ef49d54038582f78ff288","Guarded Speedboat","impersonal_moral","34","11","1","1","Why?","because lives are on the line. since i have the ablility to save them i should","84243","2023-01-22 18:37:29"
"637ef49d54038582f78ff288","Guarded Speedboat","impersonal_moral","34","11","0","0","While on vacation on a remote island, you are fishing from a seaside  dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?","it is appropriate","84243","2023-01-22 18:37:30"
"62d7ff5d3dc7c359cb3fa1ab","Raffle","non_moral","27","57","1","1","Why?","Less people are buying tickets for Car A so the odds of winning this car are greater","51760","2023-01-22 18:37:39"
"62d7ff5d3dc7c359cb3fa1ab","Raffle","non_moral","27","57","0","0","Youâ€™ve decided to buy a raffle ticket to support a local charity. They  are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good. Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle. Would you buy a ticket for the Car B raffle in order to win a car?","No","51760","2023-01-22 18:37:40"
"62d7ff5d3dc7c359cb3fa1ab","Environmental Policy A2","impersonal_moral","28","8","0","0","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?","Yes","34908","2023-01-22 18:38:14"
"62d7ff5d3dc7c359cb3fa1ab","Environmental Policy A2","impersonal_moral","28","8","1","1","Why?","Less people would die. There is also little difference between the success rate","34908","2023-01-22 18:38:14"
"637ef49d54038582f78ff288","Vaccine Test","personal_moral","35","41","0","0","A viral epidemic has spread across the globe killing millions of people. You  have developed two substances in your home laboratory. You know that one of them is a vaccine, but you donâ€™t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who areunder your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives?","if there was no other way, for example testing on a rat or something then yes","57258","2023-01-22 18:38:26"
"637ef49d54038582f78ff288","Vaccine Test","personal_moral","35","41","1","1","Why?","because it would save the majority of people","57258","2023-01-22 18:38:27"
"62d7ff5d3dc7c359cb3fa1ab","Shower","non_moral","29","60","0","0","You are planning to attend a luncheon this afternoon, and before you go  you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now?","No","44508","2023-01-22 18:38:59"
"62d7ff5d3dc7c359cb3fa1ab","Shower","non_moral","29","60","1","1","Why?","You would need to shower again after the yard work in order to be ready for the luncheon","44508","2023-01-22 18:39:00"
"637ef49d54038582f78ff288","Infanticide","personal_moral","36","31","0","0","You are a fifteen year-old girl who has become pregnant. By wearing loose  clothing and deliberately putting on weight you have managed to keep your pregnancy a secret. One day, while at school, your water breaks. You run to the girls locker room and hide for several hours while you deliver the baby. You are sure that you are not prepared to care for this baby. You think to yourself that it would be such a relief to simply clean up the mess youâ€™ve made in the locker room, wrap the baby in some towels, throw the baby in the dumpster behind the school, and act as if nothing had ever happened. Is it appropriate for you to throw your baby in the dumpster in order to move on with your life?","no it isnt","92571","2023-01-22 18:39:59"
"637ef49d54038582f78ff288","Infanticide","personal_moral","36","31","1","1","Why?","if i am unable to look after the baby. and have no sympathy, enough to the point that i would just throw it in the trash. i could instead make sure it gets adopted ","92571","2023-01-22 18:40:00"
"62d7ff5d3dc7c359cb3fa1ab","Smother for dollars","personal_moral","30","26","0","0","You are in hospital lounge waiting to visit a sick friend. A young  man sitting next to you explains that his father is very ill. The doctors believe that he has a week to live at most. He explains further that his father has a substantial life insurance policy that expires at midnight. If his father dies before midnight, this young man will receive a very large sum of money. He says that the money would mean a great deal to him and that no good will come from his fatherâ€™s living a few more days. He offers you half a million dollars to go up to his fatherâ€™s room and smother his father with a pillow. Is it appropriate for you to kill this manâ€™s father in order to get money for yourself and this young man?","No","63615","2023-01-22 18:40:04"
"62d7ff5d3dc7c359cb3fa1ab","Smother for dollars","personal_moral","30","26","1","1","Why?","This would be murder and there is no need for you to be interferring in this situation","63615","2023-01-22 18:40:05"
"62d7ff5d3dc7c359cb3fa1ab","Errands","non_moral","31","61","1","1","Why?","If this makes things easier, there are no negative consequences","36009","2023-01-22 18:40:39"
"62d7ff5d3dc7c359cb3fa1ab","Errands","non_moral","31","61","0","0","You need to go to the bakery in the morning and the furniture  store in the afternoon. You also need to go to the camera shop at some point. You prefer to do most of your errands in the morning, but you very much dislike doing unnecessary driving. The camera shop is near the furniture store and far from the bakery. As a result you will have to do less driving if you go to the camera shop in the afternoon when you go to the furniture store. Is it appropriate for you to go to the camera shop in the morning in order to do most of your errands in the morning?","Yes","36009","2023-01-22 18:40:40"
"62d7ff5d3dc7c359cb3fa1ab","Hired Rapist","personal_moral","32","29","0","0","You have been dissatisfied with your marriage for several years. It is your  distinct impression that your partner no longer appreciates you. You remember how they appreciated you years ago when you took care of them after they was mugged. You devise the following plan to regain your partnerâ€™s affection. You will hire a person to break into your house while you are away. This person will tie up and sexually assault your partner. You, upon hearing the horrible news, will return swiftly to their side, to take care of them and comfort them, and they will once again appreciate you. Is it appropriate for you to hire a person to sexually assault your partner so that they will appreciate you as you comfort them?","No","33738","2023-01-22 18:41:13"
"62d7ff5d3dc7c359cb3fa1ab","Hired Rapist","personal_moral","32","29","1","1","Why?","If you are unhappy you should tell your partner rather than lie and manipulate them","33738","2023-01-22 18:41:14"
"637ef49d54038582f78ff288","Vaccine Policy","impersonal_moral","37","6","1","1","Why?","because it would save the majoirty of people","84265","2023-01-22 18:41:23"
"637ef49d54038582f78ff288","Vaccine Policy","impersonal_moral","37","6","0","0","You work for the Bureau of Health, a government agency. You are deciding  whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health?","it is ","84265","2023-01-22 18:41:24"
"62d7ff5d3dc7c359cb3fa1ab","Broken VCR","non_moral","33","55","0","0","You have brought your broken VCR to the local repair shop. The woman  working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCRâ€™s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one?","No","22513","2023-01-22 18:41:36"
"62d7ff5d3dc7c359cb3fa1ab","Broken VCR","non_moral","33","55","1","1","Why?","A brand new one is the same price","22513","2023-01-22 18:41:36"
"637ef49d54038582f78ff288","Generic Brand","non_moral","38","46","0","0","You have a headache. You go to the pharmacy with the intention of  buying a particular name-brand headache medicine. When you get there you discover that the pharmacy is out of the brand you were looking for. The pharmacist, whom youâ€™ve known for a long time and in whom you have a great deal of trust, tells you that he has in stock a generic product which is, in his words, â€œexactly the sameâ€ as the product you had originally intended to buy. Would you purchase the generic brand instead of searching further for the name-brand product you were looking for?","i would","43312","2023-01-22 18:42:07"
"637ef49d54038582f78ff288","Generic Brand","non_moral","38","46","1","1","Why?","if i trust the person then there is no need to not take his word for it","43312","2023-01-22 18:42:08"
"62d7ff5d3dc7c359cb3fa1ab","Vaccine Policy","impersonal_moral","34","6","0","0","You work for the Bureau of Health, a government agency. You are deciding  whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health?","yes","36297","2023-01-22 18:42:12"
"62d7ff5d3dc7c359cb3fa1ab","Vaccine Policy","impersonal_moral","34","6","1","1","Why?","Overall, the vacination is safe and much better than getting sick","36297","2023-01-22 18:42:13"
"62d7ff5d3dc7c359cb3fa1ab","Plant Transport","non_moral","35","44","0","0","You are bringing home a number of plants from a store that is  about two miles from your home. The trunk of your car, which youâ€™ve lined with plastic to catch the mud from the plants, will hold most of the plants youâ€™ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?","yes","25614","2023-01-22 18:42:38"
"62d7ff5d3dc7c359cb3fa1ab","Plant Transport","non_moral","35","44","1","1","Why?","Making two trips would save you much more money","25614","2023-01-22 18:42:39"
"637ef49d54038582f78ff288","Standard Trolley","impersonal_moral","39","3","1","1","Why?","less people would end up dying","53565","2023-01-22 18:43:01"
"637ef49d54038582f78ff288","Standard Trolley","impersonal_moral","39","3","0","0","You are at the wheel of a runaway trolley quickly approaching a fork  in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?","yes","53565","2023-01-22 18:43:02"
"637ef49d54038582f78ff288","sControl","control","40","1","1","1","Why?","because he will end up saving five people ","65885","2023-01-22 18:44:07"
"637ef49d54038582f78ff288","sControl","control","40","1","0","0","Adam is driving his motorboat when he notices five swimmers drowning in the  distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers. If Adam does not accelerate quickly, the five swimmers will drown. Is accelerating quickly the right thing to do?","yes","65885","2023-01-22 18:44:08"
"637ef49d54038582f78ff288","Footbridge","personal_moral","41","22","1","1","Why?","in this situation it would be wrong to kill an innocent person even though it would save 5 lives","79388","2023-01-22 18:45:26"
"637ef49d54038582f78ff288","Footbridge","personal_moral","41","22","0","0","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","79388","2023-01-22 18:45:27"
"62d7ff5d3dc7c359cb3fa1ab","Illegal Lunch","impersonal_moral","36","19","1","1","Why?","This would not make the case fair","182643","2023-01-22 18:45:47"
