"prolific_id","title","cond","item_idx","item_id","q_id","a_id","question","answer","rt","time"
"5f949261b23c792dafe395bc","Architect","personal_moral","28","24","0","0","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","No","53762","2022-09-08 21:44:44"
"5a3e5fb0b77a5000014a755a","Computer","non_moral","13","49","0","0","You are looking to buy a new computer. At the moment the computer  that you want costs $1000. A friend who knows the computer industry has told you that this computerâ€™s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?","Yes","150842","2022-09-08 21:46:02"
"5a3e5fb0b77a5000014a755a","Computer","non_moral","13","49","1","1","Why?",,"150842","2022-09-08 21:46:03"
"5ea6d7f8f599000683a57743","Smother for dollars","personal_moral","14","26","0","0","You are in hospital lounge waiting to visit a sick friend. A young  man sitting next to you explains that his father is very ill. The doctors believe that he has a week to live at most. He explains further that his father has a substantial life insurance policy that expires at midnight. If his father dies before midnight, this young man will receive a very large sum of money. He says that the money would mean a great deal to him and that no good will come from his fatherâ€™s living a few more days. He offers you half a million dollars to go up to his fatherâ€™s room and smother his father with a pillow. Is it appropriate for you to kill this manâ€™s father in order to get money for yourself and this young man?","No","191944","2022-09-08 21:46:22"
"5ea6d7f8f599000683a57743","Smother for dollars","personal_moral","14","26","1","1","Why?","Taking part in a crime does not sound good","191944","2022-09-08 21:46:23"
"5f949261b23c792dafe395bc","Stock Tip","impersonal_moral","29","18","0","0","You are a management consultant working on a case for a large corporate  client. You have access to confidential information that would be very useful to investors. You have a friend who plays the stock market. You owe this friend a sizable sum of money. By providing her with certain confidential information you could help her make a lot of money, considerably more than you owe her. If you did this, she would insist on canceling your debt. Releasing information in this way is strictly forbidden by federal law. Is it appropriate for you to release this information to your friend so that she will cancel your debt?","No","141993","2022-09-08 21:47:06"
"5f949261b23c792dafe395bc","Stock Tip","impersonal_moral","29","18","1","1","Why?","I would be afraid that she will tell on me or blackmail me to release more information next time","141993","2022-09-08 21:47:07"
"5f949261b23c792dafe395bc","Lifeboat 2","personal_moral","30","32","0","0","You are on a cruise ship when there is a fire on board,  and the ship has to be abandoned. The lifeboats are carrying many more people than they were designed to carry. The lifeboat youâ€™re in is sitting dangerously low in the waterâ€”a few inches lower and it will sink. The seas start to get rough, and the boat begins to fill with water. If nothing is done it will sink before the rescue boats arrive and everyone on board will die. However, there is an injured person who will not survive in any case. If you throw that person overboard the boat will stay afloat and the remaining passengers will be saved. Is it appropriate for you to throw this person overboard in order to save the lives of the remaining passengers?","Yes","74695","2022-09-08 21:48:21"
"5f949261b23c792dafe395bc","Lifeboat 2","personal_moral","30","32","1","1","Why?","It is not appropriate but it makes sense if I were sure they would not survive either way","74695","2022-09-08 21:48:22"
"5a3e5fb0b77a5000014a755a","New Job","non_moral","14","62","1","1","Why?",,"163104","2022-09-08 21:48:45"
"5a3e5fb0b77a5000014a755a","New Job","non_moral","14","62","0","0","You have been offered employment by two different firms, and you are  trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm Bâ€™s offer in order to have two more days of vacation per year?","No","163104","2022-09-08 21:48:46"
"5f949261b23c792dafe395bc","Donation","impersonal_moral","31","5","0","0","You are at home one day when the mail arrives. You receive a  letter from a reputable international aid organization. The letter asks you to make a donation of two hundred dollars to their organization. The letter explains that a two hundred-dollar donation will allow this organization to provide needed medical attention to some poor people in another part of the world. Is it appropriate for you to not make a donation to this organization in order to save money?","Yes","29552","2022-09-08 21:48:51"
"5f949261b23c792dafe395bc","Donation","impersonal_moral","31","5","1","1","Why?","I can do with my money what I please","29552","2022-09-08 21:48:52"
"5f949261b23c792dafe395bc","Jogging","non_moral","32","58","0","0","You intend to accomplish two things this afternoon: going for a jog and  doing some paperwork. In general you prefer to get your work done before you exercise. The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you donâ€™t care what the weather is like while you do paperwork. Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?","No","41558","2022-09-08 21:49:33"
"5f949261b23c792dafe395bc","Jogging","non_moral","32","58","1","1","Why?","I would jog first to make sure I can do both today","41558","2022-09-08 21:49:33"
"5b8359ff4ba9cd0001e7a2ea","Sculpture ","impersonal_moral","0","9","0","0","You are visiting the sculpture garden of a wealthy art collector. The garden  overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman. The only way to save the workmanâ€™s life is to push one of the art collectorâ€™sprized sculptures down into the valley so that it will roll onto the tracks and block the trolleyâ€™s passage. Doing this will destroy the sculpture. Is it appropriate for you to destroy the sculpture in order to save this workmanâ€™s life?","yes","54549","2022-09-08 21:49:42"
"5f949261b23c792dafe395bc","Broken VCR","non_moral","33","55","0","0","You have brought your broken VCR to the local repair shop. The woman  working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCRâ€™s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one?","No","72851","2022-09-08 21:50:46"
"5f949261b23c792dafe395bc","Broken VCR","non_moral","33","55","1","1","Why?","By purchasing a new one I would get more bang for my buck","72851","2022-09-08 21:50:47"
"5b8359ff4ba9cd0001e7a2ea","Submarine","personal_moral","1","36","0","0","You are the captain of a military submarine travelling underneath a large iceberg.  An onboard explosion has caused you to lose most of your oxygen supply and has injured one of your crew who is quickly losing blood. The injured crew member is going to die from his wounds no matter what happens. The remaining oxygen is not sufficient for the entire crew to make it to the surface. The only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive. Is it appropriate for you to kill the fatally injured crew member in order to save the lives of the remaining crew members?","Yes","69327","2022-09-08 21:50:51"
"5b8359ff4ba9cd0001e7a2ea","Submarine","personal_moral","1","36","1","1","Why?","The lives of many are more important than the life of one, I would try to delegate the trigger pulling to someone else who is less sensitive than me","69327","2022-09-08 21:50:52"
"5f949261b23c792dafe395bc","Sophieâ€™s Choice","personal_moral","34","38","0","0","It is wartime and you and your two children, ages eight and five,  are living in a territory that has been occupied by the enemy. At the enemyâ€™s headquarters is a doctor who performs painful experiments on humans that inevitably lead to death. He intends to perform experiments on one of your children, but he will allow you to choose which of your children will be experimented upon. You have twenty-four hours to bring one of your children to his laboratory. If you refuse to bring one of your children to his laboratory he will find them both and experiment on both of them. Is it appropriate for you to bring one of your children to the laboratory in order to avoid having them both die?","No","61444","2022-09-08 21:51:47"
"5f949261b23c792dafe395bc","Sophieâ€™s Choice","personal_moral","34","38","1","1","Why?","It does not feel right to choose","61444","2022-09-08 21:51:48"
"5ea6d7f8f599000683a57743","Taxes","impersonal_moral","15","15","0","0","You are the owner of a small business trying to make ends meet.  It occurs to you that you could lower your taxes by pretending that some of your personal expenses are business expenses. For example, you could pretend that the stereo in your bedroom is being used in the lounge at the office, or that your dinners out with your wife are dinners with clients. Is it appropriate for you to pretend that certain personal expenses are business expenses in order to lower your taxes?","No","325816","2022-09-08 21:51:49"
"5ea6d7f8f599000683a57743","Taxes","impersonal_moral","15","15","1","1","Why?","Endangering the business for tax fraud ","325816","2022-09-08 21:51:50"
"5b8359ff4ba9cd0001e7a2ea","Guarded Speedboat","impersonal_moral","2","11","0","0","While on vacation on a remote island, you are fishing from a seaside  dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?","yes","66285","2022-09-08 21:51:58"
"5a3e5fb0b77a5000014a755a","Stock Tip","impersonal_moral","15","18","1","1","Why?",,"205204","2022-09-08 21:52:11"
"5a3e5fb0b77a5000014a755a","Stock Tip","impersonal_moral","15","18","0","0","You are a management consultant working on a case for a large corporate  client. You have access to confidential information that would be very useful to investors. You have a friend who plays the stock market. You owe this friend a sizable sum of money. By providing her with certain confidential information you could help her make a lot of money, considerably more than you owe her. If you did this, she would insist on canceling your debt. Releasing information in this way is strictly forbidden by federal law. Is it appropriate for you to release this information to your friend so that she will cancel your debt?","No","205204","2022-09-08 21:52:12"
"5ea6d7f8f599000683a57743","Investment Offer","non_moral","16","54","0","0","You are at home one day when the mail arrives. You receive a  letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money?","No","48793","2022-09-08 21:52:38"
"5ea6d7f8f599000683a57743","Investment Offer","non_moral","16","54","1","1","Why?","I know that this fund has not performed well","48793","2022-09-08 21:52:39"
"5f949261b23c792dafe395bc","Shower","non_moral","35","60","0","0","You are planning to attend a luncheon this afternoon, and before you go  you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now?","No","57516","2022-09-08 21:52:45"
"5f949261b23c792dafe395bc","Shower","non_moral","35","60","1","1","Why?","It seems like a small thing to sacrifice","57516","2022-09-08 21:52:46"
"5b8359ff4ba9cd0001e7a2ea","Euthanasia","personal_moral","3","42","0","0","You are the leader of a small group of soldiers. You are on  your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy?","yes","51525","2022-09-08 21:52:49"
"5b8359ff4ba9cd0001e7a2ea","Euthanasia","personal_moral","3","42","1","1","Why?","The lives of many have more weight than the life of one, I would never be caught in this scenario though","51525","2022-09-08 21:52:50"
"5f949261b23c792dafe395bc","Transplant","personal_moral","36","21","1","1","Why?","I cannot kill a healthy man","34755","2022-09-08 21:53:20"
"5f949261b23c792dafe395bc","Transplant","personal_moral","36","21","0","0","You are a doctor. You have five patients, each of whom is  about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young manâ€™s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients?","No","34755","2022-09-08 21:53:21"
"5b8359ff4ba9cd0001e7a2ea","Vitamins","personal_moral","4","40","0","0","You are the leader of a mountaineering expedition that is stranded in the  wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few peopleâ€™s kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this manâ€™s kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this manâ€™s kidney in order to save the lives of the six vitamin-deficient people?","no","63491","2022-09-08 21:53:53"
"5b8359ff4ba9cd0001e7a2ea","Vitamins","personal_moral","4","40","1","1","Why?","it was the responsibility of the family of six to not find themselves in that position","63491","2022-09-08 21:53:54"
"5f949261b23c792dafe395bc","Errands","non_moral","37","61","0","0","You need to go to the bakery in the morning and the furniture  store in the afternoon. You also need to go to the camera shop at some point. You prefer to do most of your errands in the morning, but you very much dislike doing unnecessary driving. The camera shop is near the furniture store and far from the bakery. As a result you will have to do less driving if you go to the camera shop in the afternoon when you go to the furniture store. Is it appropriate for you to go to the camera shop in the morning in order to do most of your errands in the morning?","Yes","49643","2022-09-08 21:54:10"
"5f949261b23c792dafe395bc","Errands","non_moral","37","61","1","1","Why?","Does not matter, I can do as I please","49643","2022-09-08 21:54:11"
"5b8359ff4ba9cd0001e7a2ea","Broken VCR","non_moral","5","55","0","0","You have brought your broken VCR to the local repair shop. The woman  working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCRâ€™s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one?","no","40265","2022-09-08 21:54:34"
"5a3e5fb0b77a5000014a755a","Smother for dollars","personal_moral","16","26","0","0","You are in hospital lounge waiting to visit a sick friend. A young  man sitting next to you explains that his father is very ill. The doctors believe that he has a week to live at most. He explains further that his father has a substantial life insurance policy that expires at midnight. If his father dies before midnight, this young man will receive a very large sum of money. He says that the money would mean a great deal to him and that no good will come from his fatherâ€™s living a few more days. He offers you half a million dollars to go up to his fatherâ€™s room and smother his father with a pillow. Is it appropriate for you to kill this manâ€™s father in order to get money for yourself and this young man?","No","153655","2022-09-08 21:54:44"
"5a3e5fb0b77a5000014a755a","Smother for dollars","personal_moral","16","26","1","1","Why?",,"153655","2022-09-08 21:54:45"
"5ea6d7f8f599000683a57743","Coupons","non_moral","17","51","0","0","You have gone to a bookstore to buy $50 worth of books. You  have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?","Yes","135727","2022-09-08 21:54:53"
"5ea6d7f8f599000683a57743","Coupons","non_moral","17","51","1","1","Why?","Using the coupon that expires tomorrow first","135727","2022-09-08 21:54:54"
"5f949261b23c792dafe395bc","Hard Times","personal_moral","38","25","0","0","You are the head of a poor household in a developing country. Your  crops have failed for the second year in a row, and it appears that you have no way to feed your family. Your sons, ages eight and ten, are too young to go off to the city where there jobs, but your daughter could fare better. You know a man from your village who lives in the city and who makes sexually explicit films featuring small children such as your daughter. He tells you that in one year of working in his studio your daughter could earn enough money to keep your family fed for several growing seasons. Is it appropriate for you to employ your daughter in the child pornography industry in order to feed your family?","No","51840","2022-09-08 21:55:02"
"5f949261b23c792dafe395bc","Hard Times","personal_moral","38","25","1","1","Why?","That would be very cruel ","51840","2022-09-08 21:55:03"
"5b8359ff4ba9cd0001e7a2ea","Brownies","non_moral","6","47","0","0","You have decided to make a batch of brownies for yourself. You open  your recipe book and find a recipe for brownies. The recipe calls for a cup of chopped walnuts. You donâ€™t like walnuts, but you do like macadamia nuts. As it happens, you have both kinds of nuts available to you. Would you substitute macadamia nuts for walnuts in order to avoid eating walnuts?","yes","38629","2022-09-08 21:55:13"
"5b8359ff4ba9cd0001e7a2ea","Computer","non_moral","7","49","0","0","You are looking to buy a new computer. At the moment the computer  that you want costs $1000. A friend who knows the computer industry has told you that this computerâ€™s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?","yes","36627","2022-09-08 21:55:50"
"5ea6d7f8f599000683a57743","Hired Rapist","personal_moral","18","29","0","0","You have been dissatisfied with your marriage for several years. It is your  distinct impression that your partner no longer appreciates you. You remember how they appreciated you years ago when you took care of them after they was mugged. You devise the following plan to regain your partnerâ€™s affection. You will hire a person to break into your house while you are away. This person will tie up and sexually assault your partner. You, upon hearing the horrible news, will return swiftly to their side, to take care of them and comfort them, and they will once again appreciate you. Is it appropriate for you to hire a person to sexually assault your partner so that they will appreciate you as you comfort them?","No","62187","2022-09-08 21:55:56"
"5ea6d7f8f599000683a57743","Hired Rapist","personal_moral","18","29","1","1","Why?","This is a terrible idea that can leave long term problems","62187","2022-09-08 21:55:57"
"5a3e5fb0b77a5000014a755a","Infanticide","personal_moral","17","31","0","0","You are a fifteen year-old girl who has become pregnant. By wearing loose  clothing and deliberately putting on weight you have managed to keep your pregnancy a secret. One day, while at school, your water breaks. You run to the girls locker room and hide for several hours while you deliver the baby. You are sure that you are not prepared to care for this baby. You think to yourself that it would be such a relief to simply clean up the mess youâ€™ve made in the locker room, wrap the baby in some towels, throw the baby in the dumpster behind the school, and act as if nothing had ever happened. Is it appropriate for you to throw your baby in the dumpster in order to move on with your life?","No","80260","2022-09-08 21:56:05"
"5a3e5fb0b77a5000014a755a","Infanticide","personal_moral","17","31","1","1","Why?",,"80260","2022-09-08 21:56:06"
"5b8359ff4ba9cd0001e7a2ea","Food Prep","non_moral","8","59","0","0","You are preparing pasta with fresh vegetables, and you are deciding on the  order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables?","no","28524","2022-09-08 21:56:18"
"5f949261b23c792dafe395bc","Vaccine Test","personal_moral","39","41","0","0","A viral epidemic has spread across the globe killing millions of people. You  have developed two substances in your home laboratory. You know that one of them is a vaccine, but you donâ€™t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who areunder your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives?","No","76373","2022-09-08 21:56:18"
"5b8359ff4ba9cd0001e7a2ea","Food Prep","non_moral","8","59","1","1","Why?","efficiency is more important","28524","2022-09-08 21:56:19"
"5f949261b23c792dafe395bc","Vaccine Test","personal_moral","39","41","1","1","Why?","They are fine and under my care, maybe I could find somebody dying and ready to sacrifice themself","76373","2022-09-08 21:56:19"
"5b8359ff4ba9cd0001e7a2ea","Crying Baby","personal_moral","9","27","0","0","Enemy soldiers have taken over your village. They have orders to kill all  remaining civilians. You and some of your townspeople have sought refuge in the cellar of a large house. Outside you hear the voices of soldiers who have come to search the house for valuables. Your baby begins to cry loudly. You cover his mouth to block the sound. If you remove your hand from his mouth his crying will summon the attention of the soldiers who will kill you, your child, and the others hiding out in the cellar. To save yourself and the others you must smother your child to death. Is it appropriate for you to smother your child in order to save yourself and the other townspeople?","yes","59548","2022-09-08 21:57:18"
"5b8359ff4ba9cd0001e7a2ea","Crying Baby","personal_moral","9","27","1","1","Why?","terrible question, but in a matter of life or death the life of many must overcome personal feelings &amp; loss","59548","2022-09-08 21:57:19"
"5f949261b23c792dafe395bc","Investment Offer","non_moral","40","54","1","1","Why?","I would trust my instincts more, because the corporation probably just wants to earn money","72214","2022-09-08 21:57:31"
"5f949261b23c792dafe395bc","Investment Offer","non_moral","40","54","0","0","You are at home one day when the mail arrives. You receive a  letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money?","No","72214","2022-09-08 21:57:32"
"5ea6d7f8f599000683a57743","Architect","personal_moral","19","24","0","0","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","No","98954","2022-09-08 21:57:35"
"5ea6d7f8f599000683a57743","Architect","personal_moral","19","24","1","1","Why?","As appealing as it sounds, killing a person leaves more problems than it solves","98954","2022-09-08 21:57:36"
"5b8359ff4ba9cd0001e7a2ea","Generic Brand","non_moral","10","46","0","0","You have a headache. You go to the pharmacy with the intention of  buying a particular name-brand headache medicine. When you get there you discover that the pharmacy is out of the brand you were looking for. The pharmacist, whom youâ€™ve known for a long time and in whom you have a great deal of trust, tells you that he has in stock a generic product which is, in his words, â€œexactly the sameâ€ as the product you had originally intended to buy. Would you purchase the generic brand instead of searching further for the name-brand product you were looking for?","yes","34530","2022-09-08 21:57:52"
"5f949261b23c792dafe395bc","Train or Bus","non_moral","41","48","0","0","You need to travel from New York to Boston in order to attend  a meeting that starts at 2:00 PM. You can take either the train or the bus. The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late. Would you take the train instead of the bus in order to ensure your not being late for your meeting?","Yes","47172","2022-09-08 21:58:18"
"5f949261b23c792dafe395bc","Train or Bus","non_moral","41","48","1","1","Why?","I have to make sure to not be late","47172","2022-09-08 21:58:19"
"5ea6d7f8f599000683a57743","Five-for-Seven Trolley","impersonal_moral","20","12","0","0","You are at the wheel of a runaway trolley quickly approaching a fork  in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?","No","48126","2022-09-08 21:58:23"
"5ea6d7f8f599000683a57743","Five-for-Seven Trolley","impersonal_moral","20","12","1","1","Why?","Endangering the lives of 7 workmen is worse","48126","2022-09-08 21:58:24"
"5b8359ff4ba9cd0001e7a2ea","Five-for-Seven Trolley","impersonal_moral","11","12","0","0","You are at the wheel of a runaway trolley quickly approaching a fork  in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?","no","43109","2022-09-08 21:58:36"
"5a3e5fb0b77a5000014a755a","Five-for-Seven Trolley","impersonal_moral","18","12","1","1","Why?",,"167033","2022-09-08 21:58:52"
"5a3e5fb0b77a5000014a755a","Five-for-Seven Trolley","impersonal_moral","18","12","0","0","You are at the wheel of a runaway trolley quickly approaching a fork  in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?","No","167033","2022-09-08 21:58:53"
"5ea6d7f8f599000683a57743","Environmental Policy A2","impersonal_moral","21","8","0","0","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?","Yes","35419","2022-09-08 21:58:59"
"5ea6d7f8f599000683a57743","Environmental Policy A2","impersonal_moral","21","8","1","1","Why?","Lower risk of human lives","35419","2022-09-08 21:59:00"
"5f949261b23c792dafe395bc","Brownies","non_moral","42","47","0","0","You have decided to make a batch of brownies for yourself. You open  your recipe book and find a recipe for brownies. The recipe calls for a cup of chopped walnuts. You donâ€™t like walnuts, but you do like macadamia nuts. As it happens, you have both kinds of nuts available to you. Would you substitute macadamia nuts for walnuts in order to avoid eating walnuts?","Yes","53333","2022-09-08 21:59:12"
"5f949261b23c792dafe395bc","Brownies","non_moral","42","47","1","1","Why?","It is only a cake for myself, so I would make it in the way to enjoy more","53333","2022-09-08 21:59:13"
"5b8359ff4ba9cd0001e7a2ea","Investment Offer","non_moral","12","54","0","0","You are at home one day when the mail arrives. You receive a  letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money?","no","49333","2022-09-08 21:59:25"
"5ea6d7f8f599000683a57743","Sacrifice","personal_moral","22","39","0","0","You, your husband, and your four children are crossing a mountain range on  your return journey to your homeland. You have inadvertently set up camp on a local clanâ€™s sacred burial ground. The leader of the clan says that according to the local laws, you and your family must be put to death. However, he will let yourself, your husband, and your three other children live if you yourself will kill your oldest son. Is it appropriate for you to kill your oldest son in order to save your husband and your other three children?","Yes","45295","2022-09-08 21:59:44"
"5ea6d7f8f599000683a57743","Sacrifice","personal_moral","22","39","1","1","Why?","Saving 4 people instead of 0 is a better deal","45295","2022-09-08 21:59:45"
"5f949261b23c792dafe395bc","New Job","non_moral","43","62","1","1","Why?","It is appropriate but it would not make sense","39178","2022-09-08 21:59:51"
"5f949261b23c792dafe395bc","New Job","non_moral","43","62","0","0","You have been offered employment by two different firms, and you are  trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm Bâ€™s offer in order to have two more days of vacation per year?","Yes","39178","2022-09-08 21:59:52"
"5b8359ff4ba9cd0001e7a2ea","Scenic Route","non_moral","13","52","0","0","An old friend has invited you to spend the weekend with him at  his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road. The highway will get you to your friendâ€™s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friendâ€™s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful. Would you take the coastal route in order to observe the beautiful scenery as you drive?","yes","39733","2022-09-08 22:00:05"
"5b8359ff4ba9cd0001e7a2ea","Scenic Route","non_moral","13","52","1","1","Why?","the difference is not too big for the compensating landscape","39733","2022-09-08 22:00:06"
"5ea6d7f8f599000683a57743","Generic Brand","non_moral","23","46","0","0","You have a headache. You go to the pharmacy with the intention of  buying a particular name-brand headache medicine. When you get there you discover that the pharmacy is out of the brand you were looking for. The pharmacist, whom youâ€™ve known for a long time and in whom you have a great deal of trust, tells you that he has in stock a generic product which is, in his words, â€œexactly the sameâ€ as the product you had originally intended to buy. Would you purchase the generic brand instead of searching further for the name-brand product you were looking for?","Yes","47235","2022-09-08 22:00:32"
"5ea6d7f8f599000683a57743","Generic Brand","non_moral","23","46","1","1","Why?","Many times some drugs are made with the exact same recipe","47235","2022-09-08 22:00:33"
"5f949261b23c792dafe395bc","Bomb 2","personal_moral","44","35","1","1","Why?","It would be done in the name of greater good","47766","2022-09-08 22:00:39"
"5f949261b23c792dafe395bc","Bomb 2","personal_moral","44","35","0","0","You are negotiating with a powerful and determined terrorist who is about to  set off a bomb in a crowded area. Your one advantage is that you have his teenage son in your custody. There is only one thing that you can do to stop him from detonating his bomb, which will kill thousands of people if detonated. To stop him, you must contact him over the satellite hook-up that he has established and, in front of the camera, break one of his sonâ€™s arms and then threaten to break the other one if he does not give himself up. Is it appropriate for you to break the terroristâ€™s sonâ€™s arm in order to prevent the terrorist from killing thousands of people with his bomb?","Yes","47766","2022-09-08 22:00:40"
