"prolific_id","dataset_id","respondent_id","title","cond","source","id_first","item_idx","item_id","q_id","q0","a0","a1","question","answer","choseLeft","rt","time"
"5ac54b60436f550001ffdf34","21","62d6d77df59450e545fb22f6","Train or Bus","non_moral","Human","0","10","1009","1","You need to travel from New York to Boston in order to attend  a meeting that starts at 2:00 PM. You can take either the train or the bus. The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late. Would you take the train instead of the bus in order to ensure your not being late for your meeting?","yes","the bus has been known to be several hours late whereas the train gets there just in time. i would rather have no time to spare than to be late for the meeting.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","54876","2023-06-19 18:31:10"
"5ac54b60436f550001ffdf34","21","62d6d77df59450e545fb22f6","Train or Bus","non_moral","Human","0","10","1009","0","You need to travel from New York to Boston in order to attend  a meeting that starts at 2:00 PM. You can take either the train or the bus. The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late. Would you take the train instead of the bus in order to ensure your not being late for your meeting?","yes","the bus has been known to be several hours late whereas the train gets there just in time. i would rather have no time to spare than to be late for the meeting.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","54876","2023-06-19 18:31:11"
"5c2d1ffb1a241f0001870c2f","7","11.0","Five-for-Seven Trolley","impersonal_moral","AI","0","29","346","0","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","yes","    utilitarianism","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","11685","2023-06-19 18:31:13"
"5c2d1ffb1a241f0001870c2f","7","11.0","Five-for-Seven Trolley","impersonal_moral","AI","0","29","346","1","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","yes","    utilitarianism","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","11685","2023-06-19 18:31:14"
"6080566a0154142154b11ab6","29","4.0","Standard Turnips","non_moral","AI","0","3","1382","0","You are a farm worker driving a turnip-harvesting machine. You are approaching two   diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten? ","yes","  the reason is simple: more turnips equals more money. by choosing the path on the right, i can increase my turnip haul by 100%, which will lead to a significant increase in profits.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","29592","2023-06-19 18:31:14"
"6080566a0154142154b11ab6","29","4.0","Standard Turnips","non_moral","AI","0","3","1382","1","You are a farm worker driving a turnip-harvesting machine. You are approaching two   diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten? ","yes","  the reason is simple: more turnips equals more money. by choosing the path on the right, i can increase my turnip haul by 100%, which will lead to a significant increase in profits.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","29592","2023-06-19 18:31:15"
"6286ae7ceda94060ab23bb7c","26","637ef49d54038582f78ff288","Lifeboat 2","personal_moral","Human","0","14","1254","0","You are on a cruise ship when there is a fire on board,  and the ship has to be abandoned. The lifeboats are carrying many more people than they were designed to carry. The lifeboat you're in is sitting dangerously low in the water&quot;”a few inches lower and it will sink. The seas start to get rough, and the boat begins to fill with water. If nothing is done it will sink before the rescue boats arrive and everyone on board will die. However, there is an injured person who will not survive in any case. If you throw that person overboard the boat will stay afloat and the remaining passengers will be saved. Is it appropriate for you to throw this person overboard in order to save the lives of the remaining passengers?","yes","because the large mayjority of people do not have to die. more lives with be saved","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","24871","2023-06-19 18:31:15"
"6286ae7ceda94060ab23bb7c","26","637ef49d54038582f78ff288","Lifeboat 2","personal_moral","Human","0","14","1254","1","You are on a cruise ship when there is a fire on board,  and the ship has to be abandoned. The lifeboats are carrying many more people than they were designed to carry. The lifeboat you're in is sitting dangerously low in the water&quot;”a few inches lower and it will sink. The seas start to get rough, and the boat begins to fill with water. If nothing is done it will sink before the rescue boats arrive and everyone on board will die. However, there is an injured person who will not survive in any case. If you throw that person overboard the boat will stay afloat and the remaining passengers will be saved. Is it appropriate for you to throw this person overboard in order to save the lives of the remaining passengers?","yes","because the large mayjority of people do not have to die. more lives with be saved","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","24871","2023-06-19 18:31:16"
"6310c36882f794498b84632a","20","3.0","New Job","non_moral","AI","0","28","968","0","You have been offered employment by two different firms, and you are   trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm B’s offer in order to have two more days of vacation per year? ","no","  the reason why it is not appropriate to take firm B’s offer in order to have two more days of vacation per year is because the annual salary is significantly lower. the annual salary is the most important factor to consider when deciding which offer to accept. two more days of vacation per year is not worth $50,000.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","18777","2023-06-19 18:31:18"
"6310c36882f794498b84632a","20","3.0","New Job","non_moral","AI","0","28","968","1","You have been offered employment by two different firms, and you are   trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm B’s offer in order to have two more days of vacation per year? ","no","  the reason why it is not appropriate to take firm B’s offer in order to have two more days of vacation per year is because the annual salary is significantly lower. the annual salary is the most important factor to consider when deciding which offer to accept. two more days of vacation per year is not worth $50,000.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","18777","2023-06-19 18:31:19"
"5d3594902fd5a4001ae58fb9","25","6.0","Broken VCR","non_moral","AI","0","26","1180","1","You have brought your broken VCR to the local repair shop. The woman   working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one? ","no"," it would be more expensive to fix my old vcr than to buy a new one.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","13518","2023-06-19 18:31:19"
"5d3594902fd5a4001ae58fb9","25","6.0","Broken VCR","non_moral","AI","0","26","1180","0","You have brought your broken VCR to the local repair shop. The woman   working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one? ","no"," it would be more expensive to fix my old vcr than to buy a new one.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","13518","2023-06-19 18:31:20"
"5e7dfc715acd1402882e93eb","23","601c2a9251c0bc6ca76c8d75","Food Prep","non_moral","Human","0","14","1077","0","You are preparing pasta with fresh vegetables, and you are deciding on the  order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables?","no","it will take me twice as long to finish","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","34513","2023-06-19 18:31:25"
"5e7dfc715acd1402882e93eb","23","601c2a9251c0bc6ca76c8d75","Food Prep","non_moral","Human","0","14","1077","1","You are preparing pasta with fresh vegetables, and you are deciding on the  order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables?","no","it will take me twice as long to finish","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","34513","2023-06-19 18:31:26"
"5f90869547ff2e159dd64902","14","57a48845eeaf6d00018d62d7","Footbridge","personal_moral","Human","0","18","660","0","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","yes","save 5 over 1 is worth sacrifice","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","41543","2023-06-19 18:31:28"
"5f90869547ff2e159dd64902","14","57a48845eeaf6d00018d62d7","Footbridge","personal_moral","Human","0","18","660","1","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","yes","save 5 over 1 is worth sacrifice","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","41543","2023-06-19 18:31:29"
"5f4576f6d372e717986fbade","18","20.0","Coupons","non_moral","AI","0","22","875","1","You have gone to a bookstore to buy $50 worth of books. You   have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year? ","yes","   the 30% off coupon is a better deal than the 25% off coupon, so it makes sense to use it now and save the other coupon for later.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","21123","2023-06-19 18:31:30"
"5f4576f6d372e717986fbade","18","20.0","Coupons","non_moral","AI","0","22","875","0","You have gone to a bookstore to buy $50 worth of books. You   have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year? ","yes","   the 30% off coupon is a better deal than the 25% off coupon, so it makes sense to use it now and save the other coupon for later.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","21123","2023-06-19 18:31:31"
"62b339d2da73e25ee5e8826c","22","24.0","Lost Wallet","impersonal_moral","AI","0","19","1068","0","You are walking down the street when you come across a wallet lying   on the ground. You open the wallet and find that it contains several hundred dollars in cash as well the owner’s driver’s license. From the credit cards and other items in the wallet it’s very clear that the wallet’s owner is wealthy. You, on the other hand, have been hit by hard times recently and could really use some extra money. You consider sending the wallet back to the owner without the cash, keeping the cash for yourself. Is it appropriate for you to keep the money you found in the wallet in order to have more money for yourself? ","no","  it is not appropriate to keep the money you found in the wallet because it belongs to the owner of the wallet. if you were in the owner's position, you would want your wallet and money back. therefore, it is only fair that you return the wallet with all of its contents to the owner.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","25740","2023-06-19 18:31:33"
"5ac54b60436f550001ffdf34","21","60841d3e92be890d07774975","Environmental Policy A1","impersonal_moral","Human","0","11","993","0","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B?","yes","there is roughly the same chance of causing significantly less deaths with policy a","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","23593","2023-06-19 18:31:33"
"5ac54b60436f550001ffdf34","21","60841d3e92be890d07774975","Environmental Policy A1","impersonal_moral","Human","0","11","993","1","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B?","yes","there is roughly the same chance of causing significantly less deaths with policy a","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","23593","2023-06-19 18:31:33"
"62b339d2da73e25ee5e8826c","22","24.0","Lost Wallet","impersonal_moral","AI","0","19","1068","1","You are walking down the street when you come across a wallet lying   on the ground. You open the wallet and find that it contains several hundred dollars in cash as well the owner’s driver’s license. From the credit cards and other items in the wallet it’s very clear that the wallet’s owner is wealthy. You, on the other hand, have been hit by hard times recently and could really use some extra money. You consider sending the wallet back to the owner without the cash, keeping the cash for yourself. Is it appropriate for you to keep the money you found in the wallet in order to have more money for yourself? ","no","  it is not appropriate to keep the money you found in the wallet because it belongs to the owner of the wallet. if you were in the owner's position, you would want your wallet and money back. therefore, it is only fair that you return the wallet with all of its contents to the owner.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","25740","2023-06-19 18:31:34"
"612790985d61f0ef291c52ad","11","600976bb815503417c529565","Lawrence of Arabia","personal_moral","Human","0","14","514","0","You are the leader of a small army that consists of warriors from  two tribes, the hill tribe and the river tribe. You belong to neither tribe. During the night a hill tribesman got into an argument with a river tribesman and murdered him. The river tribe will attack the hill tribe unless the murderer is put to death, but the hill tribe refuses to kill one of its own warriors. The only way for you to avoid a war between the two tribes that will costs hundreds of lives is to publicly execute the murderer by cutting off is head with your sword. Is it appropriate for you to cut off this man's head in order to prevent the two tribes from fighting a war that will cost hundreds of lives?","no","this is not a concrete situation and the 'promises' are not certain, this could raise tensions more ","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","40388","2023-06-19 18:31:35"
"612790985d61f0ef291c52ad","11","600976bb815503417c529565","Lawrence of Arabia","personal_moral","Human","0","14","514","1","You are the leader of a small army that consists of warriors from  two tribes, the hill tribe and the river tribe. You belong to neither tribe. During the night a hill tribesman got into an argument with a river tribesman and murdered him. The river tribe will attack the hill tribe unless the murderer is put to death, but the hill tribe refuses to kill one of its own warriors. The only way for you to avoid a war between the two tribes that will costs hundreds of lives is to publicly execute the murderer by cutting off is head with your sword. Is it appropriate for you to cut off this man's head in order to prevent the two tribes from fighting a war that will cost hundreds of lives?","no","this is not a concrete situation and the 'promises' are not certain, this could raise tensions more ","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","40388","2023-06-19 18:31:35"
"6310c36882f794498b84632a","20","613480877420e274a0dd9779","Footbridge","personal_moral","Human","0","29","936","1","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","yes","more lives would be saved","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","16498","2023-06-19 18:31:35"
"5c4cdcb14cb4630001ec4955","27","5b258c9ba7cee100011d8aad","Plane Crash","personal_moral","Human","0","6","1295","0","Your plane has crashed in the Himalayas. The only survivors are yourself, another  man, and a young boy. The three of you travel for days, battling extreme cold and wind. Your only chance at survival is to find your way to small a village on the other side of the mountain, several days away. The boy has a broken leg and cannot move very quickly. Hischances of surviving the journey are essentially zero. Without food, you and the other man will probably die as well. The other man suggests that you sacrifice the boy and eat his remains over the next few days. Is it appropriate to kill this boy so that you and the other man may survive your journey to safety?","yes","because i do not know this boy and my survival is more important than his. he could cost us our lives by keeping him around.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","37486","2023-06-19 18:31:36"
"6310c36882f794498b84632a","20","613480877420e274a0dd9779","Footbridge","personal_moral","Human","0","29","936","0","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","yes","more lives would be saved","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","16498","2023-06-19 18:31:36"
"5d3594902fd5a4001ae58fb9","25","5ee3f235c53c280e4261bcc3","Five-for-Seven Trolley","impersonal_moral","Human","0","27","1167","1","You are at the wheel of a runaway trolley quickly approaching a fork  in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?","no","more people will have died and i would be responsible for that","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","16866","2023-06-19 18:31:36"
"5c4cdcb14cb4630001ec4955","27","5b258c9ba7cee100011d8aad","Plane Crash","personal_moral","Human","0","6","1295","1","Your plane has crashed in the Himalayas. The only survivors are yourself, another  man, and a young boy. The three of you travel for days, battling extreme cold and wind. Your only chance at survival is to find your way to small a village on the other side of the mountain, several days away. The boy has a broken leg and cannot move very quickly. Hischances of surviving the journey are essentially zero. Without food, you and the other man will probably die as well. The other man suggests that you sacrifice the boy and eat his remains over the next few days. Is it appropriate to kill this boy so that you and the other man may survive your journey to safety?","yes","because i do not know this boy and my survival is more important than his. he could cost us our lives by keeping him around.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","37486","2023-06-19 18:31:37"
"5d3594902fd5a4001ae58fb9","25","5ee3f235c53c280e4261bcc3","Five-for-Seven Trolley","impersonal_moral","Human","0","27","1167","0","You are at the wheel of a runaway trolley quickly approaching a fork  in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?","no","more people will have died and i would be responsible for that","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","16866","2023-06-19 18:31:37"
"5c2d1ffb1a241f0001870c2f","7","60fd310fff5b2600c9d95554","Scenic Route","non_moral","Human","0","30","328","1","An old friend has invited you to spend the weekend with him at  his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road. The highway will get you to your friend's house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend's house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful. Would you take the coastal route in order to observe the beautiful scenery as you drive?","yes","because it's only an extra 15 minutes on the road and at least you get to look at some beautiful views.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","25706","2023-06-19 18:31:39"
"6080566a0154142154b11ab6","29","5ca73fcf7067e70001f7a41f","Errands","non_moral","Human","0","4","1384","0","You need to go to the bakery in the morning and the furniture  store in the afternoon. You also need to go to the camera shop at some point. You prefer to do most of your errands in the morning, but you very much dislike doing unnecessary driving. The camera shop is near the furniture store and far from the bakery. As a result you will have to do less driving if you go to the camera shop in the afternoon when you go to the furniture store. Is it appropriate for you to go to the camera shop in the morning in order to do most of your errands in the morning?","yes","because it would leave the afternoon to myself ","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","24845","2023-06-19 18:31:39"
"5c2d1ffb1a241f0001870c2f","7","60fd310fff5b2600c9d95554","Scenic Route","non_moral","Human","0","30","328","0","An old friend has invited you to spend the weekend with him at  his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road. The highway will get you to your friend's house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend's house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful. Would you take the coastal route in order to observe the beautiful scenery as you drive?","yes","because it's only an extra 15 minutes on the road and at least you get to look at some beautiful views.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","25706","2023-06-19 18:31:40"
"6080566a0154142154b11ab6","29","5ca73fcf7067e70001f7a41f","Errands","non_moral","Human","0","4","1384","1","You need to go to the bakery in the morning and the furniture  store in the afternoon. You also need to go to the camera shop at some point. You prefer to do most of your errands in the morning, but you very much dislike doing unnecessary driving. The camera shop is near the furniture store and far from the bakery. As a result you will have to do less driving if you go to the camera shop in the afternoon when you go to the furniture store. Is it appropriate for you to go to the camera shop in the morning in order to do most of your errands in the morning?","yes","because it would leave the afternoon to myself ","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","24845","2023-06-19 18:31:40"
"6286ae7ceda94060ab23bb7c","26","10.0","Submarine","personal_moral","AI","0","15","1242","0","You are the captain of a military submarine travelling underneath a large iceberg.   An onboard explosion has caused you to lose most of your oxygen supply and has injured one of your crew who is quickly losing blood. The injured crew member is going to die from his wounds no matter what happens. The remaining oxygen is not sufficient for the entire crew to make it to the surface. The only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive. Is it appropriate for you to kill the fatally injured crew member in order to save the lives of the remaining crew members? ","yes","  the captain has a duty to protect the lives of the crew, and in this case, that means ensuring that there is enough oxygen for everyone to survive. shooting the injured crew member is the most expedient way to achieve that goal.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","25259","2023-06-19 18:31:41"
"6286ae7ceda94060ab23bb7c","26","10.0","Submarine","personal_moral","AI","0","15","1242","1","You are the captain of a military submarine travelling underneath a large iceberg.   An onboard explosion has caused you to lose most of your oxygen supply and has injured one of your crew who is quickly losing blood. The injured crew member is going to die from his wounds no matter what happens. The remaining oxygen is not sufficient for the entire crew to make it to the surface. The only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive. Is it appropriate for you to kill the fatally injured crew member in order to save the lives of the remaining crew members? ","yes","  the captain has a duty to protect the lives of the crew, and in this case, that means ensuring that there is enough oxygen for everyone to survive. shooting the injured crew member is the most expedient way to achieve that goal.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","25259","2023-06-19 18:31:42"
"6452bc384714d0f0e3ad0c11","16","1.0","Jogging","non_moral","AI","0","13","760","1","You intend to accomplish two things this afternoon: going for a jog and   doing some paperwork. In general you prefer to get your work done before you exercise. The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you don’t care what the weather is like while you do paperwork. Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise? ","no","  i would not do my paperwork now because i would rather get my work done before i exercise. if it is going to rain in a couple of hours, i don't want to have to jog in the rain.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","42395","2023-06-19 18:31:44"
"6452bc384714d0f0e3ad0c11","16","1.0","Jogging","non_moral","AI","0","13","760","0","You intend to accomplish two things this afternoon: going for a jog and   doing some paperwork. In general you prefer to get your work done before you exercise. The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you don’t care what the weather is like while you do paperwork. Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise? ","no","  i would not do my paperwork now because i would rather get my work done before i exercise. if it is going to rain in a couple of hours, i don't want to have to jog in the rain.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","42395","2023-06-19 18:31:45"
"6310c36882f794498b84632a","20","5f3bdc715637da0bc38980ba","Scheduling","non_moral","Human","0","30","950","1","You are in charge of scheduling appointments in a dentist's office. Two people,  Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morris's schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago's schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?","yes","it doesn't appear to cause anyone any significant inconvenience.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","10674","2023-06-19 18:31:45"
"6310c36882f794498b84632a","20","5f3bdc715637da0bc38980ba","Scheduling","non_moral","Human","0","30","950","0","You are in charge of scheduling appointments in a dentist's office. Two people,  Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morris's schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago's schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?","yes","it doesn't appear to cause anyone any significant inconvenience.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","10674","2023-06-19 18:31:46"
"5d3594902fd5a4001ae58fb9","25","62d6d77df59450e545fb22f6","Footbridge","personal_moral","Human","0","28","1199","0","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","i feel that each living human has the right to live and feel will be unfair  to carry out the attempt to save five people as that person will have a family maybe kids many loved ones who will suffer because i didn't think that persons live was important enough to be protected ","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","11434","2023-06-19 18:31:48"
"64494323c6295f90786553f9","24","15.0","Reversed Turnips","non_moral","AI","0","11","1131","0","You are a farm worker driving a turnip-harvesting machine. You are approaching two   diverging paths. By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty? ","no","  i would not turn my turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty. the reason for this is that thirty bushels is a greater amount than fifteen bushels, so it would be more beneficial to stay on the left path and harvest thirty bushels.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","âœYes","0","41430","2023-06-19 18:31:49"
"5d3594902fd5a4001ae58fb9","25","62d6d77df59450e545fb22f6","Footbridge","personal_moral","Human","0","28","1199","1","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","i feel that each living human has the right to live and feel will be unfair  to carry out the attempt to save five people as that person will have a family maybe kids many loved ones who will suffer because i didn't think that persons live was important enough to be protected ","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","11434","2023-06-19 18:31:49"
